Order ID,Start Latitude,Start Longitude,End Latitude,End Longitude,Generate Time,Description
55,51.389926,0.11044,51.40152116757399,-0.006253667980032148,2024-10-31 01:28:56.563,
56,51.521963,-0.080489,51.50798142455509,-0.12465965974111551,2024-10-31 01:29:01.563,
57,51.521963,-0.080489,51.50889870537945,-0.13762608241838808,2024-10-31 01:29:02.563,
58,51.520837,-0.006301,51.53333169162279,0.04014960960119241,2024-10-31 01:29:04.563,
59,51.524925,0.111827,51.54165247510137,0.08319982483471035,2024-10-31 01:29:05.563,
60,51.521963,-0.080489,51.51560757674806,-0.15228034163866136,2024-10-31 01:29:08.563,
61,51.521963,-0.080489,51.57597287088525,-0.1282932865258685,2024-10-31 01:29:09.563,
62,51.521963,-0.080489,51.50819384439302,-0.12866137721038393,2024-10-31 01:29:10.563,
63,51.502286,-0.073931,51.46947775465229,-0.12660330909401796,2024-10-31 01:29:15.563,
64,51.556944,-0.262778,51.51232241528849,-0.20795537109672704,2024-10-31 01:29:17.563,
65,51.520837,-0.006301,51.58060816064126,-0.022147885111770876,2024-10-31 01:29:18.563,
66,51.520417,-0.00657,51.516763530930184,-0.0025620230057400023,2024-10-31 01:29:22.563,
67,51.521963,-0.080489,51.568758789536005,-0.13067384753657146,2024-10-31 01:29:25.563,
68,51.524925,0.111827,51.49649372478716,0.07050389331162818,2024-10-31 01:29:29.563,
69,51.375578,-0.124525,51.42760735811166,-0.07622247295212495,2024-10-31 01:29:34.563,
70,51.375578,-0.124525,51.42717917533358,-0.04751178530426965,2024-10-31 01:29:37.563,
71,51.520837,-0.006301,51.52598275885823,0.044581677158833016,2024-10-31 01:29:38.563,
72,51.521963,-0.080489,51.584264001861854,-0.11235591569802389,2024-10-31 01:29:43.563,
73,51.521963,-0.080489,51.530265375643545,-0.15254890194828993,2024-10-31 01:29:48.563,
74,51.502286,-0.073931,51.483915037708584,-0.0373250601095543,2024-10-31 01:29:51.563,
75,51.502286,-0.073931,51.44299626124235,-0.04373794853671001,2024-10-31 01:29:55.563,
76,51.502286,-0.073931,51.46948863304148,-0.10481016679966129,2024-10-31 01:29:56.563,
77,51.521963,-0.080489,51.529819272790206,-0.07278380551635127,2024-10-31 01:29:57.563,
78,51.502286,-0.073931,51.49296314794312,-0.07211698849149195,2024-10-31 01:29:58.563,
79,51.502286,-0.073931,51.43667346882931,-0.027437060879452097,2024-10-31 01:29:59.563,
80,51.521963,-0.080489,51.50574525060681,-0.14105513386570528,2024-10-31 01:30:01.563,
81,51.521963,-0.080489,51.50713491481017,-0.14055485980499596,2024-10-31 01:30:03.563,
82,51.502286,-0.073931,51.48319138107172,-0.1390847857827355,2024-10-31 01:30:08.563,
83,51.375578,-0.124525,51.41787627421539,-0.0401806739686998,2024-10-31 01:30:10.563,
84,51.521963,-0.080489,51.51138159018198,-0.12460255674330363,2024-10-31 01:30:11.563,
85,51.524925,0.111827,51.51031578413773,0.05598304570447365,2024-10-31 01:30:13.563,
86,51.521963,-0.080489,51.51958735463966,-0.12609106413092075,2024-10-31 01:30:18.563,
87,51.521963,-0.080489,51.51274157309109,-0.1201977401355266,2024-10-31 01:30:19.563,
88,51.520837,-0.006301,51.53884374295916,0.03035864557465206,2024-10-31 01:30:20.563,
89,51.556944,-0.262778,51.52813242355317,-0.19827963288022354,2024-10-31 01:30:25.563,
90,51.521963,-0.080489,51.510338371056164,-0.1347259692429616,2024-10-31 01:30:30.563,
91,51.502286,-0.073931,51.48685505481121,-0.17830495393208298,2024-10-31 01:30:31.563,
92,51.521963,-0.080489,51.509550930690665,-0.14299629012084084,2024-10-31 01:30:35.563,
93,51.521963,-0.080489,51.587826375496675,-0.0976381548284036,2024-10-31 01:30:37.563,
94,51.372757,-0.121484,51.40743822662296,-0.024185765397521455,2024-10-31 01:30:39.563,
95,51.502286,-0.073931,51.503963362745935,-0.1370758447011251,2024-10-31 01:30:41.563,
96,51.502286,-0.073931,51.471709715361946,-0.13543007156015008,2024-10-31 01:30:43.563,
97,51.520837,-0.006301,51.528388150725206,0.038977198392234125,2024-10-31 01:30:46.563,
98,51.521963,-0.080489,51.569241641848926,-0.07562903856524283,2024-10-31 01:30:50.563,
99,51.653594,-0.024036,51.6147867200968,-0.06802283568301187,2024-10-31 01:30:54.563,
100,51.521963,-0.080489,51.506581471759205,-0.18323448977143167,2024-10-31 01:30:58.563,
101,51.520837,-0.006301,51.51449038218085,0.023688634400049167,2024-10-31 01:31:00.563,
102,51.521963,-0.080489,51.522303620458224,-0.12008979395941541,2024-10-31 01:31:02.563,
103,51.556944,-0.262778,51.52810313227617,-0.1850553235443199,2024-10-31 01:31:07.563,
104,51.502286,-0.073931,51.49663347867987,-0.11557788259020767,2024-10-31 01:31:10.563,
105,51.521963,-0.080489,51.5721669869033,-0.07181043309072015,2024-10-31 01:31:12.563,
106,51.502286,-0.073931,51.443530741945175,-0.020013462890575345,2024-10-31 01:31:16.563,
107,51.653594,-0.024036,51.58916441070279,-0.04417239699947391,2024-10-31 01:31:21.563,
108,51.524925,0.111827,51.50811096399996,0.09131525029627917,2024-10-31 01:31:25.563,
109,51.520417,-0.00657,51.49568494766815,-0.012040737932973118,2024-10-31 01:31:28.563,
110,51.524925,0.111827,51.51152007713207,0.06269836778869381,2024-10-31 01:31:33.563,
111,51.389926,0.11044,51.41570129710792,0.02957066259951464,2024-10-31 01:31:34.563,
112,51.521963,-0.080489,51.53221548679265,-0.1426449587715383,2024-10-31 01:31:38.563,
113,51.524925,0.111827,51.50332169194937,0.084419047128862,2024-10-31 01:31:43.563,
114,51.524925,0.111827,51.51984994657783,0.05590597498799816,2024-10-31 01:31:48.563,
115,51.556944,-0.262778,51.519779092499874,-0.19605154861485563,2024-10-31 01:31:51.563,
116,51.521963,-0.080489,51.56721679197487,-0.09099244533371505,2024-10-31 01:31:56.563,
117,51.389926,0.11044,51.430554971723836,0.022752840877589667,2024-10-31 01:31:59.563,
118,51.502286,-0.073931,51.44910399317601,-0.0266547387497032,2024-10-31 01:32:02.563,
119,51.520837,-0.006301,51.52426101686313,-0.0033294705611141076,2024-10-31 01:32:03.563,
120,51.520417,-0.00657,51.478085875216145,0.01329786658570889,2024-10-31 01:32:08.563,
121,51.502286,-0.073931,51.504750407038706,-0.12133357634953425,2024-10-31 01:32:11.563,
122,51.521963,-0.080489,51.53131851255989,-0.171108463605701,2024-10-31 01:32:15.563,
123,51.520417,-0.00657,51.47701115435295,0.022797425415810653,2024-10-31 01:32:18.563,
124,51.524925,0.111827,51.53226055583692,0.08675620938892924,2024-10-31 01:32:22.563,
125,51.502286,-0.073931,51.504399853595274,-0.1054568352903943,2024-10-31 01:32:23.563,
126,51.375578,-0.124525,51.411086538713896,-0.050154234558576774,2024-10-31 01:32:27.563,
127,51.502286,-0.073931,51.486618249852945,-0.12936832530445516,2024-10-31 01:32:28.563,
128,51.520837,-0.006301,51.569821699185596,-0.03265554906601426,2024-10-31 01:32:33.563,
129,51.556944,-0.262778,51.51930085485425,-0.2028835928825809,2024-10-31 01:32:35.563,
130,51.524925,0.111827,51.530987233838275,0.062321128035924905,2024-10-31 01:32:36.563,
131,51.521963,-0.080489,51.51885691537902,-0.12376199054385874,2024-10-31 01:32:38.563,
132,51.520417,-0.00657,51.49861701644937,-0.0012774943947792272,2024-10-31 01:32:42.563,
133,51.520837,-0.006301,51.513049288675326,0.04114113291029415,2024-10-31 01:32:46.563,
134,51.524925,0.111827,51.520990133561476,0.11023554050139284,2024-10-31 01:32:50.563,
135,51.524925,0.111827,51.50883554399921,0.05723827699726042,2024-10-31 01:32:53.563,
136,51.502286,-0.073931,51.49909841476251,-0.059432116689436834,2024-10-31 01:32:54.563,
137,51.502286,-0.073931,51.44980610416715,-0.018027859708845455,2024-10-31 01:32:59.563,
138,51.520417,-0.00657,51.51151978697562,-0.006164611832777861,2024-10-31 01:33:01.563,
139,51.556944,-0.262778,51.49414471596411,-0.21473477709965913,2024-10-31 01:33:04.563,
140,51.502286,-0.073931,51.50410705648379,-0.09649289414814918,2024-10-31 01:33:06.563,
141,51.521963,-0.080489,51.53652007095837,-0.1557851307122408,2024-10-31 01:33:08.563,
142,51.502286,-0.073931,51.47939471260581,-0.047021983341689326,2024-10-31 01:33:10.563,
143,51.502286,-0.073931,51.483667584329375,-0.09864966436187392,2024-10-31 01:33:13.563,
144,51.375578,-0.124525,51.433051094390294,-0.08205824753984998,2024-10-31 01:33:16.563,
145,51.521963,-0.080489,51.57010289739178,-0.13883663276445687,2024-10-31 01:33:19.563,
146,51.521963,-0.080489,51.58943568272087,-0.08941197032918305,2024-10-31 01:33:24.563,
147,51.502286,-0.073931,51.459039861734595,-0.01649622863820181,2024-10-31 01:33:28.563,
148,51.524925,0.111827,51.509945984339595,0.055587218575940345,2024-10-31 01:33:31.563,
149,51.524925,0.111827,51.507986261730636,0.06041908074828536,2024-10-31 01:33:32.563,
150,51.524925,0.111827,51.50571777975005,0.07768910908875253,2024-10-31 01:33:35.563,
151,51.520837,-0.006301,51.54726034034562,0.04657832855734865,2024-10-31 01:33:40.563,
152,51.502286,-0.073931,51.44834188603182,-0.02267243062579707,2024-10-31 01:33:45.563,
153,51.556944,-0.262778,51.511155334133946,-0.20859935133802396,2024-10-31 01:33:50.563,
154,51.521963,-0.080489,51.519418637489586,-0.05929424157518558,2024-10-31 01:33:52.563,
155,51.502286,-0.073931,51.50108075462475,-0.12729053217835054,2024-10-31 01:33:54.563,
156,51.502286,-0.073931,51.437513704861914,-0.0246707739542173,2024-10-31 01:33:58.563,
157,51.556944,-0.262778,51.51698290780159,-0.2142948641518286,2024-10-31 01:34:03.563,
158,51.556944,-0.262778,51.5084943143832,-0.20712437952137672,2024-10-31 01:34:05.563,
159,51.524925,0.111827,51.48668221408782,0.09541251422071698,2024-10-31 01:34:06.563,
160,51.521963,-0.080489,51.50759702548995,-0.1280028596311096,2024-10-31 01:34:11.563,
161,51.556944,-0.262778,51.51228386105949,-0.20817250659767594,2024-10-31 01:34:14.563,
162,51.524925,0.111827,51.497538287374844,0.07435369039447345,2024-10-31 01:34:17.563,
163,51.520417,-0.00657,51.49230156868312,0.023247723343243668,2024-10-31 01:34:19.563,
164,51.521963,-0.080489,51.59369329420518,-0.09811791551075374,2024-10-31 01:34:20.563,
165,51.389926,0.11044,51.4035015048183,0.00011470240036881921,2024-10-31 01:34:21.563,
166,51.502286,-0.073931,51.47867317252123,-0.019534592229968614,2024-10-31 01:34:24.563,
167,51.502286,-0.073931,51.445646351703495,-0.02248804741882448,2024-10-31 01:34:28.563,
168,51.521963,-0.080489,51.57606811149617,-0.06350408057176211,2024-10-31 01:34:29.563,
169,51.520837,-0.006301,51.51414623480228,0.04806958733230815,2024-10-31 01:34:34.563,
170,51.524925,0.111827,51.531614728562104,0.056637683203909675,2024-10-31 01:34:39.563,
171,51.556944,-0.262778,51.51156864231739,-0.20884743204655845,2024-10-31 01:34:42.563,
172,51.521963,-0.080489,51.585806341021865,-0.10006790515370145,2024-10-31 01:34:47.563,
173,51.524925,0.111827,51.48330461584258,0.0868753689096105,2024-10-31 01:34:48.563,
174,51.502286,-0.073931,51.452727137072515,-0.049531164264222174,2024-10-31 01:34:50.563,
175,51.521963,-0.080489,51.52418517727751,-0.1366780368352802,2024-10-31 01:34:52.563,
176,51.521963,-0.080489,51.51839563149979,-0.11091795601416729,2024-10-31 01:34:56.563,
177,51.524925,0.111827,51.51537123423581,0.06686986469977885,2024-10-31 01:34:59.563,
178,51.524925,0.111827,51.519153046308766,0.09193052209544889,2024-10-31 01:35:03.563,
179,51.502286,-0.073931,51.47269006522789,-0.03306893759651208,2024-10-31 01:35:05.563,
180,51.520417,-0.00657,51.497834455282565,-0.013421471745057152,2024-10-31 01:35:07.563,
181,51.524925,0.111827,51.48315899458681,0.05863568472398946,2024-10-31 01:35:09.563,
182,51.524925,0.111827,51.50597366414386,0.06127740049761078,2024-10-31 01:35:14.563,
183,51.556944,-0.262778,51.5308276253775,-0.1840528452621583,2024-10-31 01:35:15.563,
184,51.521963,-0.080489,51.51773497772666,-0.08599928103300546,2024-10-31 01:35:20.563,
185,51.520837,-0.006301,51.51282872825757,0.03675887202280415,2024-10-31 01:35:25.563,
186,51.389926,0.11044,51.43483097107658,0.024831320540422423,2024-10-31 01:35:27.563,
187,51.521963,-0.080489,51.584323201117236,-0.07230823577200007,2024-10-31 01:35:28.563,
188,51.556944,-0.262778,51.51718344427156,-0.18569504978040793,2024-10-31 01:35:31.563,
189,51.502286,-0.073931,51.44385248554442,-0.022195262589161473,2024-10-31 01:35:36.563,
190,51.521963,-0.080489,51.58197436966053,-0.10737695787887769,2024-10-31 01:35:37.563,
191,51.521963,-0.080489,51.5198078699639,-0.1166013145785792,2024-10-31 01:35:40.563,
192,51.653594,-0.024036,51.615538106472805,-0.07137338099771576,2024-10-31 01:35:45.563,
193,51.502286,-0.073931,51.4961815535229,-0.13376578923357327,2024-10-31 01:35:46.563,
194,51.556944,-0.262778,51.51185144535045,-0.20808357742119762,2024-10-31 01:35:50.563,
195,51.653594,-0.024036,51.58870047927029,-0.028026392073243103,2024-10-31 01:35:55.563,
196,51.556944,-0.262778,51.49925766611385,-0.19360388890716365,2024-10-31 01:35:57.563,
197,51.521963,-0.080489,51.58607262008124,-0.08446010491345209,2024-10-31 01:35:59.563,
198,51.524925,0.111827,51.50712769316516,0.05685708638187309,2024-10-31 01:36:03.563,
199,51.521963,-0.080489,51.55865947157455,-0.130461513369229,2024-10-31 01:36:08.563,
202,51.521963,-0.080489,51.52121701070446,-0.08375388972017908,2024-10-31 01:36:22.563,
203,51.502286,-0.073931,51.49969107553514,-0.12126421219190824,2024-10-31 01:36:25.563,
204,51.502286,-0.073931,51.438973018003026,-0.03079485060739403,2024-10-31 01:36:30.563,
205,51.524925,0.111827,51.498595813436616,0.11651417353590857,2024-10-31 01:36:34.563,
206,51.502286,-0.073931,51.43822380584822,-0.017641309069073737,2024-10-31 01:36:37.563,
207,51.556944,-0.262778,51.48745619500356,-0.22819913232491984,2024-10-31 01:36:39.563,
208,51.502286,-0.073931,51.47224400324814,-0.12866167362673242,2024-10-31 01:36:44.563,
209,51.502286,-0.073931,51.49489440502017,-0.1815159833072948,2024-10-31 01:36:46.563,
210,51.520417,-0.00657,51.45648613043836,0.011364300444002839,2024-10-31 01:36:49.563,
211,51.375578,-0.124525,51.423438582923225,-0.019457494615972133,2024-10-31 01:36:53.563,
212,51.502286,-0.073931,51.46769101413671,-0.05227644075681649,2024-10-31 01:36:54.563,
213,51.521963,-0.080489,51.51526978760071,-0.1520220552488162,2024-10-31 01:36:58.563,
214,51.524925,0.111827,51.51342974790749,0.0631903271801861,2024-10-31 01:37:03.563,
215,51.502286,-0.073931,51.450990536848245,-0.05503997511104204,2024-10-31 01:37:04.563,
216,51.521963,-0.080489,51.5247871580983,-0.12103586992354412,2024-10-31 01:37:08.563,
217,51.502286,-0.073931,51.49075000866014,-0.14330549619689265,2024-10-31 01:37:12.563,
218,51.502286,-0.073931,51.48024013349141,-0.15008809329188752,2024-10-31 01:37:16.563,
219,51.653594,-0.024036,51.60909525497029,-0.06564452037055012,2024-10-31 01:37:20.563,
220,51.502286,-0.073931,51.43756223066913,-0.034400838871779416,2024-10-31 01:37:21.563,
221,51.521963,-0.080489,51.588631990297706,-0.10713378735962473,2024-10-31 01:37:23.563,
222,51.375578,-0.124525,51.41460983561384,-0.0351107102872657,2024-10-31 01:37:26.563,
223,51.520837,-0.006301,51.52526431929603,0.01017873570040912,2024-10-31 01:37:30.563,
224,51.520417,-0.00657,51.45684939831626,-0.0017851412252361566,2024-10-31 01:37:35.563,
225,51.502286,-0.073931,51.471303484609585,-0.1002449744312164,2024-10-31 01:37:40.563,
226,51.521963,-0.080489,51.569171426950504,-0.09544075383351461,2024-10-31 01:37:44.563,
227,51.524925,0.111827,51.51494589244204,0.05385005116393527,2024-10-31 01:37:46.563,
228,51.653594,-0.024036,51.60610946625494,-0.07022149531386304,2024-10-31 01:37:48.563,
229,51.521963,-0.080489,51.548254431148635,-0.10074635731117818,2024-10-31 01:37:49.563,
230,51.524925,0.111827,51.48790275327876,0.09986027269472442,2024-10-31 01:37:53.563,
231,51.521963,-0.080489,51.51764263885969,-0.12490924516602793,2024-10-31 01:37:54.563,
232,51.556944,-0.262778,51.51287637703607,-0.20866519264546435,2024-10-31 01:37:55.563,
233,51.520837,-0.006301,51.54234483151871,0.008873215041483605,2024-10-31 01:37:57.563,
234,51.521963,-0.080489,51.52318314499316,-0.1293013286709921,2024-10-31 01:38:02.563,
235,51.521963,-0.080489,51.52679562505477,-0.06488558201290802,2024-10-31 01:38:03.563,
236,51.502286,-0.073931,51.44870753044688,-0.01983875392403393,2024-10-31 01:38:04.563,
237,51.556944,-0.262778,51.51063697054469,-0.20564078197011687,2024-10-31 01:38:05.563,
238,51.502286,-0.073931,51.50407436055445,-0.12726401910682147,2024-10-31 01:38:10.563,
239,51.521963,-0.080489,51.579119386479704,-0.0750914750565694,2024-10-31 01:38:15.563,
240,51.521963,-0.080489,51.50663708736342,-0.12866981335713434,2024-10-31 01:38:19.563,
241,51.521963,-0.080489,51.50390323382599,-0.1861467116493518,2024-10-31 01:38:23.563,
242,51.524925,0.111827,51.50122719212488,0.1078773281697695,2024-10-31 01:38:27.563,
243,51.502286,-0.073931,51.48018523170402,-0.10957475207864342,2024-10-31 01:38:32.563,
244,51.502286,-0.073931,51.431856506921605,-0.045765019312763514,2024-10-31 01:38:35.563,
245,51.520837,-0.006301,51.519401351710265,0.03601698124558005,2024-10-31 01:38:37.563,
246,51.520417,-0.00657,51.47287838119493,0.007187183591954138,2024-10-31 01:38:40.563,
247,51.372757,-0.121484,51.40444769558107,-0.021610957998733,2024-10-31 01:38:44.563,
248,51.524925,0.111827,51.510069617449965,0.05891270718260879,2024-10-31 01:38:49.563,
249,51.502286,-0.073931,51.50255314964134,-0.13544228059839786,2024-10-31 01:38:51.563,
250,51.521963,-0.080489,51.537184732298215,-0.12431535523186599,2024-10-31 01:38:56.563,
251,51.653594,-0.024036,51.6029205094556,-0.07886446330874691,2024-10-31 01:38:57.563,
252,51.520417,-0.00657,51.48882840389529,0.04811656051457414,2024-10-31 01:39:00.563,
253,51.521963,-0.080489,51.507688760949236,-0.13088317326104615,2024-10-31 01:39:01.563,
254,51.556944,-0.262778,51.5155291956278,-0.1948441679963689,2024-10-31 01:39:03.563,
255,51.502286,-0.073931,51.499458493201985,-0.146203230084214,2024-10-31 01:39:05.563,
256,51.524925,0.111827,51.50668112370644,0.09574204958127278,2024-10-31 01:39:06.563,
257,51.520417,-0.00657,51.509418206878145,0.017024216319619534,2024-10-31 01:39:07.563,
258,51.556944,-0.262778,51.51221761791078,-0.20468622635859882,2024-10-31 01:39:11.563,
259,51.502286,-0.073931,51.5029871293193,-0.13261857251526524,2024-10-31 01:39:14.563,
260,51.524925,0.111827,51.50805408610837,0.06409950178861133,2024-10-31 01:39:19.563,
261,51.520417,-0.00657,51.451932556513256,0.004060933873269019,2024-10-31 01:39:23.563,
262,51.502286,-0.073931,51.44190806902762,-0.04680922670139198,2024-10-31 01:39:25.563,
263,51.502286,-0.073931,51.50858341996669,-0.08473326978213015,2024-10-31 01:39:27.563,
264,51.524925,0.111827,51.490865158987496,0.06186508184225251,2024-10-31 01:39:29.563,
265,51.556944,-0.262778,51.525562277694824,-0.18591754485803547,2024-10-31 01:39:33.563,
266,51.524925,0.111827,51.517619120511824,0.05627102327895308,2024-10-31 01:39:37.563,
267,51.521963,-0.080489,51.57685270935603,-0.08887429184440854,2024-10-31 01:39:40.563,
268,51.521963,-0.080489,51.50353440078467,-0.18480195805603597,2024-10-31 01:39:41.563,
269,51.521963,-0.080489,51.51572871577508,-0.12128863560112896,2024-10-31 01:39:43.563,
270,51.521963,-0.080489,51.50831029452492,-0.12947681806000147,2024-10-31 01:39:46.563,
271,51.556944,-0.262778,51.49728576017361,-0.22760365799713778,2024-10-31 01:39:50.563,
272,51.521963,-0.080489,51.50601457370351,-0.1337965166062852,2024-10-31 01:39:53.563,
273,51.521963,-0.080489,51.51019754931895,-0.15175759571624822,2024-10-31 01:39:55.563,
274,51.521963,-0.080489,51.59057333227767,-0.08657233004690747,2024-10-31 01:39:58.563,
275,51.521963,-0.080489,51.58604606914899,-0.07779460798384989,2024-10-31 01:40:01.563,
276,51.520417,-0.00657,51.48352843459413,-0.01879758112980956,2024-10-31 01:40:04.563,
277,51.653594,-0.024036,51.59354993415368,-0.034373529306737184,2024-10-31 01:40:05.563,
278,51.521963,-0.080489,51.51179375341656,-0.09748962165428321,2024-10-31 01:40:07.563,
279,51.520417,-0.00657,51.47413864583303,0.048572962366267014,2024-10-31 01:40:09.563,
280,51.389926,0.11044,51.42995712550849,0.02594413845614436,2024-10-31 01:40:11.563,
281,51.653594,-0.024036,51.594728517013856,-0.08354428099584517,2024-10-31 01:40:16.563,
282,51.520837,-0.006301,51.52840718226897,0.02649769474582507,2024-10-31 01:40:19.563,
283,51.502286,-0.073931,51.448383190063836,-0.01842021901965757,2024-10-31 01:40:24.563,
284,51.502286,-0.073931,51.449390271155025,-0.017172070580916802,2024-10-31 01:40:29.563,
285,51.521963,-0.080489,51.572656085241874,-0.08188836681131752,2024-10-31 01:40:32.563,
286,51.520417,-0.00657,51.505255349382615,0.0436510014918183,2024-10-31 01:40:35.563,
287,51.653594,-0.024036,51.58876926750538,-0.03845780958385878,2024-10-31 01:40:40.563,
288,51.521963,-0.080489,51.572492282803054,-0.0745819737502094,2024-10-31 01:40:44.563,
289,51.502286,-0.073931,51.47788593468241,-0.18020868855901195,2024-10-31 01:40:49.563,
290,51.521963,-0.080489,51.58657146708474,-0.10912003649618594,2024-10-31 01:40:50.563,
291,51.375578,-0.124525,51.412501763891925,-0.03391800258485861,2024-10-31 01:40:53.563,
292,51.556944,-0.262778,51.47996976296242,-0.23947762604702583,2024-10-31 01:40:57.563,
293,51.502286,-0.073931,51.467576561608375,-0.040184208226926206,2024-10-31 01:40:58.563,
294,51.521963,-0.080489,51.585844092073984,-0.10559279058565557,2024-10-31 01:41:02.563,
295,51.375578,-0.124525,51.42639310326021,-0.030661740065899133,2024-10-31 01:41:04.563,
296,51.520417,-0.00657,51.50918417297963,-0.004419798544960926,2024-10-31 01:41:07.563,
297,51.520837,-0.006301,51.509011620911,0.041130986295764935,2024-10-31 01:41:09.563,
298,51.524925,0.111827,51.531653063315936,0.06550904781185919,2024-10-31 01:41:10.563,
299,51.502286,-0.073931,51.429920195416,-0.023418308950937803,2024-10-31 01:41:15.563,
300,51.524925,0.111827,51.49649527203989,0.08927569973276667,2024-10-31 01:41:17.563,
