Order ID,Start Latitude,Start Longitude,End Latitude,End Longitude,Generate Time,Description
59,37.77856919615742,-122.42930419646173,37.78923847768959,-122.42073338752516,2022-08-22 12:41:10.368738,
60,37.7901149730936,-122.41482365810622,37.80154943515292,-122.42659766797524,2022-08-22 12:41:10.668806,
61,37.78825553495527,-122.41453353510495,37.79288354300699,-122.40661498136163,2022-08-22 12:41:10.030686,
62,37.785613689232626,-122.46704726232606,37.804108408625446,-122.44628094741213,2022-08-22 12:41:10.183219,
63,37.78462119778445,-122.41813347822972,37.7932480359771,-122.4067864107781,2022-08-22 12:41:10.220976,
64,37.78521956343231,-122.41627483111013,37.758648020783156,-122.5084530617249,2022-08-22 12:41:10.785697,
65,37.73273261155767,-122.43495615471664,37.75801794409672,-122.42832717403928,2022-08-22 12:41:10.678018,
66,37.78313749968893,-122.41716371704258,37.78029546379078,-122.42160613163482,2022-08-22 12:41:10.265207,
67,37.74827086894143,-122.42263380296151,37.773725229143,-122.43524966613273,2022-08-22 12:41:10.325915,
68,37.772560567321854,-122.42684430335545,37.79548787704768,-122.40995234915378,2022-08-22 12:41:10.813805,
69,37.80671587856022,-122.42027284109912,37.72240294163945,-122.45365212309561,2022-08-22 12:41:10.496517,
70,37.716558025378035,-122.44293980419455,37.772545861897235,-122.4502990817981,2022-08-22 12:41:10.129666,
71,37.71380231405318,-122.4063754389189,37.7879534473607,-122.39259675242941,2022-08-22 12:41:10.875255,
72,37.718621219720625,-122.45667203563178,37.78888069386003,-122.41082794664547,2022-08-22 12:41:10.311925,
73,37.79042909264188,-122.42817640068591,37.80017529217345,-122.40600595601181,2022-08-22 12:41:10.312098,
74,37.741887982906064,-122.41942804654494,37.793170640701156,-122.42282524835272,2022-08-22 12:41:10.047838,
75,37.78130716570338,-122.48335149326931,37.77931131817334,-122.44023747515406,2022-08-22 12:41:10.405679,
76,37.721415178383005,-122.40245409312044,37.78340601376883,-122.41687051570239,2022-08-22 12:41:10.262495,
77,37.77722629578899,-122.42809194049242,37.78254950557939,-122.43084925717969,2022-08-22 12:41:10.693780,
78,37.71646727949285,-122.46056005931776,37.75423951217512,-122.43576912821668,2022-08-22 12:41:10.882272,
79,37.78972987011374,-122.42036155454417,37.75528903300011,-122.43322724950687,2022-08-22 12:41:10.394202,
80,37.78083921804484,-122.48720520514141,37.78690094915134,-122.40915569768767,2022-08-22 12:41:10.735257,
81,37.78054697336359,-122.4245862708041,37.781627857339096,-122.415922855316,2022-08-22 12:41:10.375463,
82,37.712281168999546,-122.41820751602113,37.71044861876687,-122.41068718826442,2022-08-22 12:41:10.775574,
83,37.74084674405161,-122.40876465081122,37.7853986053055,-122.41206175653548,2022-08-22 12:41:10.292067,
84,37.77359942161851,-122.44534346614063,37.76703436713684,-122.42769541316268,2022-08-22 12:41:10.693249,
85,37.775137238639196,-122.44493109641775,37.78727142392324,-122.40957205560417,2022-08-22 12:41:10.226875,
86,37.79188452731754,-122.42535175320619,37.74629628070995,-122.41087498518381,2022-08-22 12:41:10.828697,
87,37.716663699437014,-122.43057222901442,37.75712597898002,-122.46370895070825,2022-08-22 12:41:10.578105,
88,37.79096341550088,-122.41299298120357,37.7163991091228,-122.48345390966749,2022-08-22 12:41:10.730382,
89,37.80123267748696,-122.41525897009952,37.80627976307739,-122.4468067694807,2022-08-22 12:41:10.117456,
90,37.75367640386898,-122.39465837263826,37.789513356016016,-122.41491256068979,2022-08-22 12:41:10.112430,
91,37.78301594914532,-122.41240378377009,37.748119817885296,-122.46079417593073,2022-08-22 12:41:10.143872,
92,37.785141722791664,-122.4190799720689,37.75352093502901,-122.40632515350791,2022-08-22 12:41:10.616360,
93,37.791479533558494,-122.41310526967226,37.71318950709382,-122.44451009175795,2022-08-22 12:41:10.996684,
94,37.77659108824644,-122.48617866725341,37.71462815899942,-122.43421812082836,2022-08-22 12:41:10.959856,
95,37.78910028792647,-122.41665839184321,37.782599395236495,-122.41615259280655,2022-08-22 12:41:10.175267,
96,37.76186173740538,-122.44107148965784,37.777577418743675,-122.41241870391714,2022-08-22 12:41:10.820724,
97,37.77632767112236,-122.47912506222886,37.794178268804444,-122.40517772642595,2022-08-22 12:41:10.410324,
98,37.8013721591955,-122.42513251582079,37.72337131540254,-122.40175067804165,2022-08-22 12:41:10.825094,
99,37.7342809082681,-122.41754849832914,37.79074434099128,-122.42112944230311,2022-08-22 12:41:10.940393,
100,37.78728659514905,-122.42403359456038,37.78145192192947,-122.4136147251969,2022-08-22 12:41:10.232549,
101,37.803295958405364,-122.4136576472546,37.79283533794995,-122.40880770307353,2022-08-22 12:41:10.337931,
102,37.785515367245715,-122.41335516819319,37.78893560181606,-122.41182462412628,2022-08-22 12:41:10.610500,
103,37.75526897957265,-122.41083600973528,37.78641667768519,-122.44443989142749,2022-08-22 12:41:10.124308,
104,37.73441126683585,-122.3981364069897,37.73051872650523,-122.45056132401254,2022-08-22 12:41:10.514263,
105,37.76866831631746,-122.43282775792547,37.804566400927655,-122.40615446351218,2022-08-22 12:41:10.886869,
106,37.7989396700839,-122.40509172379232,37.78688044804171,-122.41744503079973,2022-08-22 12:41:10.418565,
107,37.72687474880464,-122.42790948940275,37.750651396843914,-122.42381229889233,2022-08-22 12:41:10.243757,
108,37.78965626408742,-122.41392825548004,37.78523919144713,-122.41792682887005,2022-08-22 12:41:10.080355,
109,37.725938423155384,-122.39581746100122,37.75815389222893,-122.41748609958917,2022-08-22 12:41:10.766256,
110,37.75056817170946,-122.42291320869079,37.75003038966092,-122.41635723707736,2022-08-22 12:41:10.891957,
111,37.79608935091396,-122.4136948691184,37.72373113977489,-122.40505844451326,2022-08-22 12:41:10.854795,
112,37.7852829192495,-122.41085734490753,37.715564971477065,-122.4502111733028,2022-08-22 12:41:10.531859,
113,37.793443901894136,-122.41091024852356,37.78742612062678,-122.41196265526631,2022-08-22 12:41:10.517721,
114,37.80348722161133,-122.43868275225825,37.758764514339084,-122.44620533767937,2022-08-22 12:41:10.239764,
115,37.8034702706233,-122.42528710511124,37.750565242528246,-122.42148066307837,2022-08-22 12:41:10.063504,
116,37.781585506337564,-122.41626280250146,37.71306202695771,-122.40692963746358,2022-08-22 12:41:10.230624,
117,37.769132840285195,-122.42768649962558,37.725979388651744,-122.42208311537081,2022-08-22 12:41:10.426985,
118,37.76153560565172,-122.50787613792748,37.762093087884544,-122.49671197648456,2022-08-22 12:41:10.464554,
119,37.756967385351544,-122.39287224058718,37.71476376638296,-122.43839493463041,2022-08-22 12:41:10.772435,
120,37.71398746898601,-122.46444319170811,37.786487322589096,-122.41262599845166,2022-08-22 12:41:10.016256,
121,37.76017323635381,-122.47724372353329,37.72274265790573,-122.45646131772848,2022-08-22 12:41:10.207134,
122,37.75353212490163,-122.41881527242194,37.76521869146379,-122.43406590821625,2022-08-22 12:41:10.550133,
123,37.769288669126105,-122.41837368521692,37.784607942361596,-122.4345076037726,2022-08-22 12:41:10.737707,
124,37.786852689427256,-122.41577779532017,37.77607888943878,-122.43612412183532,2022-08-22 12:41:10.429034,
125,37.78503783835253,-122.41080423653439,37.783387370553186,-122.41186608778769,2022-08-22 12:41:10.234316,
126,37.79201656473928,-122.4176501803449,37.71939618363452,-122.43565726329369,2022-08-22 12:41:10.293257,
127,37.70942063638169,-122.44104480407222,37.7671325626114,-122.4268647431075,2022-08-22 12:41:10.174310,
128,37.77360063104977,-122.4459239260549,37.76181590604129,-122.44301262493319,2022-08-22 12:41:10.360605,
129,37.783660482318254,-122.41548914250275,37.718306710909154,-122.40438210795688,2022-08-22 12:41:10.031083,
130,37.801086398326504,-122.42564937156973,37.78193013856529,-122.48013440305695,2022-08-22 12:41:10.846071,
131,37.79335577075724,-122.41971482167713,37.783691150478006,-122.40022377866111,2022-08-22 12:41:10.733204,
132,37.714822044814426,-122.43790294307567,37.78740416797205,-122.40950330970546,2022-08-22 12:41:10.482759,
133,37.76602182956672,-122.44070374085473,37.77493478802654,-122.47133732770635,2022-08-22 12:41:10.328457,
134,37.761828918633476,-122.43649702470708,37.743933509486205,-122.47192364721988,2022-08-22 12:41:10.107480,
135,37.79917304429842,-122.40707569236854,37.70948898594795,-122.41845296499764,2022-08-22 12:41:10.317646,
136,37.78402405233412,-122.40010937535438,37.73292513445373,-122.4449478355995,2022-08-22 12:41:10.728297,
137,37.78652566580667,-122.4218390833147,37.75677173925597,-122.43187077399153,2022-08-22 12:41:10.913402,
138,37.77918069885576,-122.43712499757548,37.78868653219233,-122.40913706807392,2022-08-22 12:41:10.850542,
139,37.78677400983977,-122.41986903107507,37.783897620481106,-122.41231597214097,2022-08-22 12:41:10.686606,
140,37.769852589436,-122.42580165597181,37.79044043575972,-122.413749939263,2022-08-22 12:41:10.795641,
141,37.75291233352727,-122.41650420881692,37.74910911650473,-122.43534599880294,2022-08-22 12:41:10.624703,
142,37.74652495593404,-122.44498029241939,37.77764764911085,-122.43429292401568,2022-08-22 12:41:10.732183,
143,37.79866325734946,-122.42242780248479,37.736998329869145,-122.38544385673475,2022-08-22 12:41:10.635696,
144,37.798415806586526,-122.41005412001792,37.75058605044,-122.48133304250221,2022-08-22 12:41:10.833363,
145,37.77972885016089,-122.46706391105914,37.79137541035379,-122.42839635035446,2022-08-22 12:41:10.821320,
146,37.78249850417227,-122.46431541123128,37.79060586580533,-122.39951378099573,2022-08-22 12:41:10.159495,
147,37.78662262521303,-122.43195029386746,37.78658617812375,-122.41243305034669,2022-08-22 12:41:10.694455,
148,37.80508891648367,-122.4175104603988,37.75595857265564,-122.42770734991566,2022-08-22 12:41:10.096559,
149,37.79519319854175,-122.41675294484202,37.73847520891362,-122.42293214403178,2022-08-22 12:41:10.243405,
150,37.79428063548471,-122.42122702044624,37.78192677992062,-122.45089770221483,2022-08-22 12:41:10.835495,
151,37.71437651225034,-122.40852097024236,37.78898053061012,-122.42080583492509,2022-08-22 12:41:10.368948,
152,37.74833163436801,-122.41890052810481,37.73424187075124,-122.4059298269653,2022-08-22 12:41:10.015143,
153,37.780736627957836,-122.44276780072676,37.719482591506775,-122.48313310245429,2022-08-22 12:41:10.242095,
154,37.78702987114122,-122.41683081943012,37.80693279721732,-122.44295141194328,2022-08-22 12:41:10.509844,
155,37.77559344629766,-122.42583986403716,37.71764548706254,-122.48022739955468,2022-08-22 12:41:10.864031,
156,37.71554370601354,-122.43206117568762,37.801027648838804,-122.40687323147701,2022-08-22 12:41:10.404167,
157,37.80093165107947,-122.42607147501283,37.77878749418204,-122.43030554025732,2022-08-22 12:41:10.594160,
158,37.75482666397106,-122.4207336344159,37.77456663709944,-122.46288545348617,2022-08-22 12:41:10.327923,
159,37.7916791736086,-122.42449288321158,37.78602499692662,-122.41829972847287,2022-08-22 12:41:10.314361,
160,37.79034710750281,-122.4356300628947,37.75252466629272,-122.47720576563486,2022-08-22 12:41:10.555237,
161,37.78483536312131,-122.4144969049557,37.75689289380526,-122.46670344905606,2022-08-22 12:41:10.161210,
162,37.73735172887673,-122.41762085095547,37.797241325862295,-122.4058377656823,2022-08-22 12:41:10.291353,
163,37.737327222997266,-122.48338646757527,37.72198098504531,-122.44963650880067,2022-08-22 12:41:10.969266,
164,37.763306061574156,-122.40617705739832,37.74517062404713,-122.4238292289027,2022-08-22 12:41:10.638420,
165,37.77975981916173,-122.48691794777827,37.75112975150792,-122.457601742529,2022-08-22 12:41:10.239265,
166,37.734310895103526,-122.39506907682788,37.79575941603797,-122.40574835319339,2022-08-22 12:41:10.759948,
167,37.78178320335668,-122.46622402381263,37.76538772636794,-122.4468424770195,2022-08-22 12:41:10.806268,
168,37.77821136305356,-122.41058624203677,37.7430591610937,-122.48264083614161,2022-08-22 12:41:10.587500,
169,37.792496519988156,-122.40565822307686,37.783670326605645,-122.41418474992452,2022-08-22 12:41:10.490535,
170,37.735907698302995,-122.45289531513009,37.763154576518964,-122.45247210250096,2022-08-22 12:41:10.186474,
171,37.725656627426694,-122.42746845457671,37.800731809878656,-122.41689200702176,2022-08-22 12:41:10.630117,
172,37.75078424498666,-122.45686553834446,37.72524129629224,-122.43219903296894,2022-08-22 12:41:10.393990,
173,37.782932353781455,-122.44155133623472,37.7943362450325,-122.41660849175373,2022-08-22 12:41:10.467672,
174,37.76778036997619,-122.42825531969608,37.76242092199524,-122.42534304628431,2022-08-22 12:41:10.725867,
175,37.726557243292454,-122.39583909824513,37.775738189905795,-122.4308786720155,2022-08-22 12:41:10.080900,
176,37.78315563672539,-122.41517290242027,37.75660737420913,-122.41466866194,2022-08-22 12:41:10.883169,
177,37.77586929342254,-122.43156331168763,37.796725609783024,-122.40775763841836,2022-08-22 12:41:10.393749,
178,37.769939326372395,-122.44583609058789,37.79514223489888,-122.40828614035816,2022-08-22 12:41:10.079566,
179,37.753317650066016,-122.42536688379298,37.75297944464249,-122.41977478996922,2022-08-22 12:41:10.550096,
180,37.80175604502421,-122.41267512388796,37.79677004946955,-122.41799709034389,2022-08-22 12:41:10.839365,
181,37.78602116444422,-122.40880362684072,37.74903779588813,-122.41700781148718,2022-08-22 12:41:10.889613,
182,37.763178210816676,-122.46130145473121,37.75602410472658,-122.41718145595584,2022-08-22 12:41:10.482819,
183,37.727863574812545,-122.46042261938045,37.724025046000754,-122.40910356472212,2022-08-22 12:41:10.099892,
184,37.727581155302246,-122.41905498801407,37.70955657060896,-122.43786102494713,2022-08-22 12:41:10.939684,
185,37.78452657396438,-122.41368500563539,37.7832790276602,-122.41307507878385,2022-08-22 12:41:10.101395,
186,37.74192785104593,-122.4184829609247,37.762706223761555,-122.39469726328167,2022-08-22 12:41:10.278219,
187,37.78724423040576,-122.44938279274302,37.78495887969043,-122.47836654785667,2022-08-22 12:41:10.336309,
188,37.750857940895465,-122.4289280280579,37.78843077225579,-122.41434136184552,2022-08-22 12:41:10.453781,
189,37.79432186742879,-122.42595251286993,37.79039066754721,-122.40902791711785,2022-08-22 12:41:10.488612,
190,37.79482578723947,-122.42576134898466,37.72126612119615,-122.45525640036996,2022-08-22 12:41:10.567615,
191,37.781017798162175,-122.4182203250147,37.798180390447214,-122.42659312877889,2022-08-22 12:41:10.180706,
192,37.78636375847126,-122.46452050960086,37.783003766613966,-122.42847265527008,2022-08-22 12:41:10.463190,
193,37.794729337100804,-122.41789998162507,37.7840329309279,-122.45958063129906,2022-08-22 12:41:10.211445,
194,37.78065453358994,-122.4617078418538,37.784889073598485,-122.41835537493225,2022-08-22 12:41:10.897985,
195,37.70861349353728,-122.45923651498266,37.784451953145265,-122.41412869639159,2022-08-22 12:41:10.776976,
196,37.789886078223375,-122.41696969659017,37.782034471616136,-122.45712128961588,2022-08-22 12:41:10.721538,
197,37.77916034654348,-122.43071777730853,37.771270319585966,-122.4445687966142,2022-08-22 12:41:10.308213,
198,37.747373771843876,-122.48734692644999,37.723580440861646,-122.39916561884968,2022-08-22 12:41:10.052772,
199,37.77761605999,-122.43122743217837,37.78296817111298,-122.47558682265702,2022-08-22 12:41:10.676945,
200,37.77329007471005,-122.44817637299126,37.782670308498,-122.41482196869994,2022-08-22 12:41:10.069223,
201,37.79160432106833,-122.43410167673649,37.780645804304584,-122.47861264221494,2022-08-22 12:41:10.420604,
202,37.78792794571601,-122.41831735810338,37.7973751669706,-122.4050079489186,2022-08-22 12:41:10.826321,
203,37.74088755943604,-122.41740952207563,37.72869870925725,-122.41910170609563,2022-08-22 12:41:10.692976,
204,37.79253692650695,-122.40678091355241,37.77886466214078,-122.50657608296058,2022-08-22 12:41:10.991671,
205,37.786200458404544,-122.45668262191762,37.74685177918312,-122.4866714769245,2022-08-22 12:41:10.672635,
206,37.74250792126466,-122.38798360841771,37.78396135754787,-122.41226996190439,2022-08-22 12:41:10.695266,
207,37.767274052228764,-122.4433697716187,37.75987348872703,-122.41952466102826,2022-08-22 12:41:10.465367,
208,37.752530929191146,-122.50415914770093,37.7850323064845,-122.41514443661897,2022-08-22 12:41:10.632020,
209,37.74935550435795,-122.42884888724531,37.786683116820825,-122.41301094012081,2022-08-22 12:41:10.489514,
210,37.759376243043235,-122.49513349880411,37.791500711429116,-122.41261639543531,2022-08-22 12:41:10.393865,
211,37.79454003754733,-122.43058235107746,37.78542746459788,-122.42038964494049,2022-08-22 12:41:10.541267,
212,37.78621907637364,-122.43308960457215,37.782293183149946,-122.45929390277837,2022-08-22 12:41:10.033589,
213,37.71256755764078,-122.41631853504302,37.79530894412507,-122.40973940122134,2022-08-22 12:41:10.343515,
214,37.7756633951121,-122.41229764084376,37.72790385401704,-122.43024469024466,2022-08-22 12:41:10.329180,
215,37.80036715504241,-122.41225816514243,37.761031228261075,-122.50502831194159,2022-08-22 12:41:10.220990,
216,37.78467591245259,-122.41644452067696,37.79985673962092,-122.41092047221782,2022-08-22 12:41:10.842685,
217,37.788107084316565,-122.41353121975027,37.78880558532634,-122.4482269896441,2022-08-22 12:41:10.384475,
218,37.78757793032676,-122.4083980163619,37.722745165552894,-122.45918279467138,2022-08-22 12:41:10.909945,
219,37.790065933313265,-122.41458986516253,37.78293756647367,-122.4239909236437,2022-08-22 12:41:10.923749,
220,37.74173008759753,-122.50607155710804,37.72042077857688,-122.46706043284205,2022-08-22 12:41:10.803829,
221,37.773182968489046,-122.38953808774626,37.782128417195246,-122.41692092544858,2022-08-22 12:41:10.747339,
222,37.75555449439539,-122.41725624360403,37.78844403341854,-122.41263542770702,2022-08-22 12:41:10.206302,
223,37.77174101520094,-122.42822550188345,37.776217268571855,-122.4700972856244,2022-08-22 12:41:10.025833,
224,37.78861197904637,-122.43177811859987,37.75994785938188,-122.46815373313007,2022-08-22 12:41:10.734560,
225,37.781168278142594,-122.4125147536337,37.73679921597313,-122.39368754887712,2022-08-22 12:41:10.135438,
226,37.77299549844855,-122.45298052851277,37.76285159295801,-122.44022022827151,2022-08-22 12:41:10.136916,
227,37.757253781905284,-122.42032759103796,37.77767676632135,-122.47070232412277,2022-08-22 12:41:10.558550,
228,37.773876103034425,-122.4659871509277,37.78167658110846,-122.42071388685862,2022-08-22 12:41:10.724929,
229,37.7864810367758,-122.41999522064661,37.786423139398906,-122.41091044627521,2022-08-22 12:41:10.779217,
230,37.78387392172742,-122.41346574645183,37.755588974844514,-122.41595807570836,2022-08-22 12:41:10.727463,
231,37.783696120706196,-122.41689279596785,37.779536297945995,-122.50384649428904,2022-08-22 12:41:10.137822,
232,37.78796222335246,-122.41115290746858,37.77463962440578,-122.45599361554952,2022-08-22 12:41:10.049951,
233,37.784525322901736,-122.41954704855813,37.78369449999767,-122.41912637101133,2022-08-22 12:41:10.127670,
234,37.756662383433444,-122.48947326916044,37.727086643361964,-122.38793121155766,2022-08-22 12:41:10.174602,
235,37.783851466432026,-122.41670182282533,37.7834042412901,-122.48773652974455,2022-08-22 12:41:10.043352,
236,37.78393137040391,-122.41144615718287,37.754111871893194,-122.39533007445566,2022-08-22 12:41:10.085639,
237,37.78745134754869,-122.43652509325852,37.76461580605803,-122.42900374045799,2022-08-22 12:41:10.769849,
238,37.75345910920045,-122.42147653059308,37.79433798809959,-122.43077491737147,2022-08-22 12:41:10.616430,
239,37.71314462473036,-122.37911083132828,37.730017515527045,-122.4014426978038,2022-08-22 12:41:10.120584,
240,37.782671636024034,-122.42959406188358,37.76463259212416,-122.43957380084765,2022-08-22 12:41:10.946485,
241,37.76240817395537,-122.44893673923994,37.7171422805141,-122.43208444274431,2022-08-22 12:41:10.867175,
242,37.80114139179067,-122.4156846421763,37.77940908796091,-122.42085947110559,2022-08-22 12:41:10.910652,
243,37.73164012302106,-122.39843072379622,37.78346255466652,-122.41175173768278,2022-08-22 12:41:10.328979,
244,37.780859375695826,-122.41213316400558,37.76413411226798,-122.42933649469083,2022-08-22 12:41:10.792760,
245,37.79080942657941,-122.42276343883522,37.79409101871242,-122.42013118117572,2022-08-22 12:41:10.534047,
246,37.78352855087667,-122.41469790110197,37.75057952814708,-122.43972114499529,2022-08-22 12:41:10.566351,
247,37.79463596164079,-122.41934227711224,37.75239720927288,-122.43618667643787,2022-08-22 12:41:10.379108,
248,37.773387217357914,-122.4320973271529,37.752871205096135,-122.49930522578124,2022-08-22 12:41:10.774205,
249,37.78219185904797,-122.41284366880555,37.77972678980566,-122.42720375062842,2022-08-22 12:41:10.799426,
250,37.775385833223176,-122.46567571568569,37.76157858696161,-122.43452264047485,2022-08-22 12:41:10.454282,
251,37.73622286629873,-122.42448607707824,37.78072944445894,-122.42591592290393,2022-08-22 12:41:10.269877,
252,37.76869989284117,-122.43586116050407,37.79385718834441,-122.41386886395107,2022-08-22 12:41:10.758035,
253,37.79469980937747,-122.42658802136079,37.780391445631174,-122.42225339950897,2022-08-22 12:41:10.229249,
254,37.79468504561834,-122.41449590015911,37.72218460583171,-122.4551915190895,2022-08-22 12:41:10.779068,
255,37.80123568069229,-122.40558217192843,37.730230076809434,-122.42459516788652,2022-08-22 12:41:10.090937,
256,37.79413539734089,-122.40713832326831,37.783505954504044,-122.4157254397147,2022-08-22 12:41:10.534573,
257,37.79278039161323,-122.40588721987466,37.75088701868979,-122.40927903437085,2022-08-22 12:41:10.484630,
258,37.79363729323683,-122.42177890615694,37.71476248321592,-122.434973208887,2022-08-22 12:41:10.103922,
259,37.782737490353064,-122.41664622155281,37.75251069908135,-122.50451179126098,2022-08-22 12:41:10.764256,
260,37.7993727557333,-122.4264056639823,37.78421747166524,-122.41634883293031,2022-08-22 12:41:10.953697,
261,37.73643362617449,-122.47201923638224,37.77006915893286,-122.4209222711699,2022-08-22 12:41:10.746472,
262,37.78065284486635,-122.48406562621143,37.74127120558835,-122.42340188927102,2022-08-22 12:41:10.889138,
