Order ID,Start Northing,Start Easting,End Northing,End Easting
116,185648.81,520386.09,180302.39,516791.22
117,182781.49,546601.21,182311.86,546743.85
118,167766.96,546937.62,164550.96,543064.01
119,185658.7,520531.03,182089.05,524869.85
120,167766.96,546937.62,172470.99,543786.95
121,165418.73,530850.99,166241.85,532087.34
122,185648.81,520386.09,183629.88,518565.51
123,182049.78,538402.03,179623.43,537962.36
124,165727.01,530631.31,171672.89,535882.7
125,182781.49,546601.21,188055.19,544133.97
126,182781.49,546601.21,185333.23,543500.93
127,182084.59,533269.42,188218.2,531384.34
128,185658.7,520531.03,179347.68,521720.02
129,182097.0,538419.42,184311.6,540170.88
130,182781.49,546601.21,186516.79,547007.45
131,182049.78,538402.03,176506.5,540056.44
132,179908.41,533781.95,174171.68,538996.86
133,185658.7,520531.03,180436.68,525157.87
134,165727.01,530631.31,169512.47,529497.11
135,164142.21,530990.34,164893.38,532440.25
136,165727.01,530631.31,169593.54,531137.03
137,196826.63,536790.04,190542.89,532731.39
138,185658.7,520531.03,189088.02,520269.28
139,185648.81,520386.09,187385.96,517870.06
140,182049.78,538402.03,181099.16,539330.47
141,182084.59,533269.42,186166.19,532459.56
142,182049.78,538402.03,180003.43,538093.25
143,179513.55,507871.84,180541.31,509302.59
144,182781.49,546601.21,185520.4,544173.8
145,196826.63,536790.04,197748.41,534437.83
146,165727.01,530631.31,167164.96,519161.2
147,185648.81,520386.09,192880.58,519483.41
148,185658.7,520531.03,178345.86,521371.02
149,196826.63,536790.04,190803.07,539845.93
150,165727.01,530631.31,172460.19,529021.42
151,182781.49,546601.21,188411.65,542478.92
152,165727.01,530631.31,166415.73,527752.13
153,164142.21,530990.34,164279.92,534388.63
154,196826.63,536790.04,193253.61,530150.01
155,182049.78,538402.03,176697.45,541447.55
156,179513.55,507871.84,180054.73,505613.12
157,185648.81,520386.09,179348.4,517385.34
158,167766.96,546937.62,173133.29,547967.37
159,165727.01,530631.31,168056.31,530595.93
160,182097.0,538419.42,182147.69,541796.35
161,179908.41,533781.95,175102.54,526114.29
162,185648.81,520386.09,186735.05,516317.9
163,165727.01,530631.31,167503.03,524844.95
164,179908.41,533781.95,179945.1,532670.68
165,165727.01,530631.31,172331.7,533431.38
166,179908.41,533781.95,174004.79,531768.95
167,167766.96,546937.62,173070.45,544283.24
168,165727.01,530631.31,165123.3,528699.24
169,185648.81,520386.09,181262.31,516264.26
170,182781.49,546601.21,187410.36,550835.04
171,179513.55,507871.84,176307.59,512284.56
172,182049.78,538402.03,181924.7,537731.29
173,179908.41,533781.95,176190.08,533368.08
174,182097.0,538419.42,186356.04,539337.23
175,196826.63,536790.04,193733.89,530606.38
176,179908.41,533781.95,176305.09,531451.44
177,179513.55,507871.84,176393.39,511630.38
178,196826.63,536790.04,196020.79,525917.12
179,165727.01,530631.31,170992.86,526238.37
180,180193.93,550041.28,178641.53,546789.66
181,185658.7,520531.03,184074.38,523301.24
182,196826.63,536790.04,192944.4,529748.13
183,165727.01,530631.31,169018.55,531263.06
184,196826.63,536790.04,197638.4,533826.12
185,185658.7,520531.03,186672.09,522904.83
186,167766.96,546937.62,168324.91,541834.46
187,185648.81,520386.09,180922.89,517736.78
188,182084.59,533269.42,184473.78,531290.49
189,185658.7,520531.03,192951.45,527321.01
190,182049.78,538402.03,179514.85,537848.52
191,164142.21,530990.34,162970.89,539541.51
192,182049.78,538402.03,179190.42,537117.44
193,182084.59,533269.42,189172.35,535764.24
194,182097.0,538419.42,185211.4,537697.92
195,185648.81,520386.09,188095.53,513671.16
196,165727.01,530631.31,162502.18,517139.0
197,182049.78,538402.03,179322.89,542209.78
198,185658.7,520531.03,193707.77,521254.49
199,182084.59,533269.42,182583.16,532491.01
200,165727.01,530631.31,165134.51,520362.79
201,196826.63,536790.04,192031.72,532001.0
202,179908.41,533781.95,181195.52,535080.13
203,182084.59,533269.42,189376.64,531233.35
204,182781.49,546601.21,178195.68,543856.47
205,179908.41,533781.95,180223.13,535101.84
206,165727.01,530631.31,164325.12,519440.1
207,165727.01,530631.31,164982.65,527136.85
208,182097.0,538419.42,186875.88,538843.75
209,165418.73,530850.99,167150.68,533388.24
210,182049.78,538402.03,175864.89,542302.49
211,182084.59,533269.42,183627.7,535252.74
212,196826.63,536790.04,191116.18,532274.89
213,165727.01,530631.31,165598.99,525579.43
214,165418.73,530850.99,166016.03,531650.47
215,179908.41,533781.95,175509.18,524400.69
216,182781.49,546601.21,181853.92,546098.95
217,196826.63,536790.04,190604.85,538301.41
218,180193.93,550041.28,183783.85,552055.33
219,165727.01,530631.31,167904.08,519439.02
220,164142.21,530990.34,163295.79,534118.25
221,180193.93,550041.28,184871.22,556532.32
222,167766.96,546937.62,163056.4,541806.13
223,185648.81,520386.09,187119.51,512152.97
224,165727.01,530631.31,166718.39,529357.16
225,179908.41,533781.95,177994.79,531157.89
226,182049.78,538402.03,182245.53,537393.83
227,179513.55,507871.84,179059.3,515773.53
228,185648.81,520386.09,179830.99,519739.28
229,182084.59,533269.42,186494.56,528420.17
230,185658.7,520531.03,180354.43,523888.27
231,182049.78,538402.03,177496.64,542028.6
232,182049.78,538402.03,179471.69,537761.24
233,182084.59,533269.42,181765.71,527651.57
234,182781.49,546601.21,189844.2,551002.46
235,185648.81,520386.09,190418.03,515661.48
236,165727.01,530631.31,165227.22,527143.96
237,179908.41,533781.95,175867.0,526536.93
238,179908.41,533781.95,178700.86,534112.26
239,179513.55,507871.84,176094.67,511719.35
240,185648.81,520386.09,191501.75,510229.49
241,185658.7,520531.03,185149.58,526613.71
242,165418.73,530850.99,165612.17,537241.48
243,179908.41,533781.95,181044.08,534443.76
244,185658.7,520531.03,187229.19,523166.31
245,179908.41,533781.95,175302.22,529845.1
246,182084.59,533269.42,182952.87,534761.95
247,185648.81,520386.09,180441.48,518384.93
248,182084.59,533269.42,183730.12,529722.21
249,185658.7,520531.03,187844.92,522343.38
250,165727.01,530631.31,166638.93,522618.05
251,164142.21,530990.34,163539.47,525198.9
252,182084.59,533269.42,185861.6,534831.29
253,179908.41,533781.95,173667.13,535791.77
254,185658.7,520531.03,190333.74,521599.98
255,182084.59,533269.42,182522.3,529517.55
256,165727.01,530631.31,169721.4,521990.77
257,179513.55,507871.84,181066.38,510850.34
258,182084.59,533269.42,189681.86,530723.9
259,185658.7,520531.03,180679.13,524786.53
260,179908.41,533781.95,176489.71,531096.14
261,185658.7,520531.03,190926.15,521934.45
262,182049.78,538402.03,178373.75,542437.99
263,165727.01,530631.31,164195.26,526301.53
264,196826.63,536790.04,190808.92,541284.62
265,185658.7,520531.03,178012.46,521432.75
266,179908.41,533781.95,176905.56,526459.63
267,185648.81,520386.09,189290.63,511287.55
268,185648.81,520386.09,191088.48,518955.16
269,179513.55,507871.84,174946.52,511188.64
270,185658.7,520531.03,188052.92,523881.38
271,182049.78,538402.03,180415.65,538431.3
272,165727.01,530631.31,168653.08,524210.81
273,196826.63,536790.04,190308.28,534868.64
274,185658.7,520531.03,189658.82,524591.84
275,185658.7,520531.03,177836.24,524045.7
276,164142.21,530990.34,158454.96,540619.49
277,185648.81,520386.09,183645.79,519129.18
278,185648.81,520386.09,180973.36,519877.98
279,182084.59,533269.42,184603.67,534852.68
280,179908.41,533781.95,175011.77,537367.24
281,182781.49,546601.21,185037.75,549288.59
282,180193.93,550041.28,184066.78,551069.64
283,196826.63,536790.04,195957.62,534874.79
284,179513.55,507871.84,178914.96,515895.16
285,167766.96,546937.62,163870.51,549345.71
286,165727.01,530631.31,166237.65,524875.03
287,180193.93,550041.28,175181.59,552584.89
288,182781.49,546601.21,192412.6,546869.99
289,182084.59,533269.42,182216.73,531847.53
290,182097.0,538419.42,183249.6,537994.95
291,185658.7,520531.03,180582.05,523522.45
292,182097.0,538419.42,186102.84,537900.01
293,182097.0,538419.42,187303.12,538899.43
294,165418.73,530850.99,169980.25,536944.65
295,182049.78,538402.03,174602.75,540415.91
296,179908.41,533781.95,175010.66,538600.73
297,182097.0,538419.42,188503.26,537565.37
298,182084.59,533269.42,182956.69,531294.56
299,185658.7,520531.03,193023.34,520989.11
300,182084.59,533269.42,187843.87,531206.05
301,185648.81,520386.09,188289.99,511960.91
302,165727.01,530631.31,168734.17,521929.6
303,185658.7,520531.03,175373.28,522488.82
304,180193.93,550041.28,186956.67,559072.7
305,182781.49,546601.21,185576.53,543407.82
306,179908.41,533781.95,174022.02,536985.63
307,182049.78,538402.03,175066.04,540191.51
308,179908.41,533781.95,178446.39,529014.29
309,185658.7,520531.03,191906.8,522602.88
310,165727.01,530631.31,167915.37,529113.7
311,185648.81,520386.09,183943.38,518827.54
312,182097.0,538419.42,185548.15,539389.92
313,196826.63,536790.04,195697.52,535162.49
314,185658.7,520531.03,186383.98,522518.57
315,182049.78,538402.03,178458.15,542578.2
316,164142.21,530990.34,162208.77,536074.11
317,179908.41,533781.95,176236.12,527343.82
318,179908.41,533781.95,176216.41,526151.83
319,180193.93,550041.28,181538.19,550669.73
320,179513.55,507871.84,178654.47,507759.69
321,165727.01,530631.31,172071.23,528070.45
322,179908.41,533781.95,176576.45,530156.47
323,185648.81,520386.09,181000.76,517259.94
324,167766.96,546937.62,167723.24,545728.78
325,179513.55,507871.84,172635.01,515568.58
326,196826.63,536790.04,191153.27,530436.44
327,182781.49,546601.21,184402.47,549394.56
328,185658.7,520531.03,179235.88,523203.62
329,180193.93,550041.28,186719.64,556710.28
330,165418.73,530850.99,165839.99,532379.73
331,179513.55,507871.84,178575.83,511637.54
332,185648.81,520386.09,180663.1,516244.19
333,182781.49,546601.21,188274.62,546721.3
334,182781.49,546601.21,190094.37,550622.41
335,179513.55,507871.84,174956.1,513854.98
336,196826.63,536790.04,193455.4,539136.76
337,167766.96,546937.62,164074.68,541090.01
338,164142.21,530990.34,162448.23,527405.75
339,165727.01,530631.31,171265.23,536935.73
340,182781.49,546601.21,182948.1,544966.17
341,167766.96,546937.62,171088.19,543761.34
342,182084.59,533269.42,185536.91,534524.32
343,167766.96,546937.62,165639.42,549587.89
344,179513.55,507871.84,186973.53,510983.47
345,185658.7,520531.03,185119.74,525526.8
346,182084.59,533269.42,187106.29,530348.34
347,182084.59,533269.42,184472.29,529687.48
348,196826.63,536790.04,191483.54,534387.26
349,185658.7,520531.03,183120.85,521884.73
350,185648.81,520386.09,177074.02,520044.34
351,185658.7,520531.03,185324.51,523941.32
352,185648.81,520386.09,187810.97,518491.57
353,185658.7,520531.03,191534.51,524910.33
354,182097.0,538419.42,183482.71,539817.72
355,185648.81,520386.09,190637.91,516344.21
356,182781.49,546601.21,184364.94,546789.12
357,185648.81,520386.09,189671.41,512157.74
358,185658.7,520531.03,191594.19,525184.14
359,180193.93,550041.28,177175.28,550032.42
360,179908.41,533781.95,175153.88,525923.18
361,179513.55,507871.84,177903.57,514924.08
362,196826.63,536790.04,195342.99,535796.4
363,179908.41,533781.95,176270.62,534690.45
364,196826.63,536790.04,196709.21,533667.24
365,182084.59,533269.42,183512.64,530302.95
366,179513.55,507871.84,182424.34,512330.41
367,167766.96,546937.62,173089.0,540691.53
368,164142.21,530990.34,158272.25,529235.02
369,165727.01,530631.31,171069.67,518928.1
370,196826.63,536790.04,196361.37,527990.92
371,182084.59,533269.42,187203.22,534518.48
372,182097.0,538419.42,185444.93,538617.51
373,164142.21,530990.34,157723.97,530083.78
374,179908.41,533781.95,181028.64,534834.84
375,179908.41,533781.95,174255.54,531867.07
376,185658.7,520531.03,187504.35,524235.3
377,165727.01,530631.31,168639.54,518020.46
378,196826.63,536790.04,194391.48,533330.4
379,182781.49,546601.21,184137.97,548669.06
380,165727.01,530631.31,170248.15,526600.7
381,185648.81,520386.09,175649.86,518166.35
382,182084.59,533269.42,183622.36,534314.95
383,182097.0,538419.42,182478.67,542103.91
384,165727.01,530631.31,170554.01,534533.59
385,182781.49,546601.21,189589.67,551523.31
386,185648.81,520386.09,182554.71,516740.91
387,182049.78,538402.03,179139.73,537638.61
388,179908.41,533781.95,174801.16,538428.19
389,180193.93,550041.28,175870.41,549985.6
390,182049.78,538402.03,181489.84,535979.81
391,185648.81,520386.09,189853.78,512753.86
392,196826.63,536790.04,193521.16,530819.21
393,196826.63,536790.04,192931.51,530853.27
394,182781.49,546601.21,184532.11,544026.7
395,185658.7,520531.03,192753.9,526125.9
396,196826.63,536790.04,190100.77,540079.8
397,180193.93,550041.28,174256.94,551894.34
398,182781.49,546601.21,189819.75,543638.9
399,164142.21,530990.34,163497.0,529671.53
400,182084.59,533269.42,185323.42,532310.55
401,165727.01,530631.31,169035.9,530167.01
402,196826.63,536790.04,190919.83,537725.15
403,179908.41,533781.95,175558.56,537866.87
404,167766.96,546937.62,172335.21,539523.77
405,179908.41,533781.95,179694.09,530015.85
406,179908.41,533781.95,180356.08,535088.56
407,165727.01,530631.31,173335.22,524143.93
408,179908.41,533781.95,179476.65,531387.66
409,182084.59,533269.42,179624.87,527599.07
410,182084.59,533269.42,182007.69,533388.76
411,164142.21,530990.34,162192.67,525344.78
412,185658.7,520531.03,184280.34,521104.88
413,182049.78,538402.03,175931.28,539488.31
414,185648.81,520386.09,180847.63,519286.49
415,185648.81,520386.09,184037.78,519158.56
416,179908.41,533781.95,176938.71,534370.45
417,182781.49,546601.21,189346.15,552572.73
418,196826.63,536790.04,198471.9,536197.11
419,179908.41,533781.95,175533.25,526283.56
420,182097.0,538419.42,181490.05,542478.77
421,185658.7,520531.03,183775.84,521481.88
422,185658.7,520531.03,179589.17,525140.85
423,165727.01,530631.31,166706.47,519924.9
424,185658.7,520531.03,189351.02,523844.69
425,196826.63,536790.04,190863.5,539809.21
426,165727.01,530631.31,167821.76,530910.57
427,196826.63,536790.04,196365.96,532251.58
428,196826.63,536790.04,196678.57,526972.63
429,182084.59,533269.42,185798.38,532297.06
430,182781.49,546601.21,185992.94,544775.58
431,167766.96,546937.62,172547.16,550368.45
432,167766.96,546937.62,170839.86,541686.41
433,185648.81,520386.09,188717.56,512325.04
434,196826.63,536790.04,194467.12,532564.86
435,165418.73,530850.99,165850.28,537151.34
436,185658.7,520531.03,184242.45,526671.3
437,185658.7,520531.03,181511.12,526095.64
438,164142.21,530990.34,163248.95,536635.56
439,165727.01,530631.31,169504.15,518744.54
440,165727.01,530631.31,168301.29,531413.6
441,179513.55,507871.84,172104.24,517261.17
442,185648.81,520386.09,183689.39,518692.87
443,196826.63,536790.04,190699.4,537085.67
444,185648.81,520386.09,189185.3,515275.14
445,185648.81,520386.09,187526.89,518187.91
446,165727.01,530631.31,167663.03,522810.16
447,182084.59,533269.42,183743.05,530544.51
448,167766.96,546937.62,172457.85,550534.95
449,182084.59,533269.42,181464.3,535479.47
450,182049.78,538402.03,178147.04,540659.76
451,182049.78,538402.03,178911.68,540761.29
452,182049.78,538402.03,179954.12,538896.42
453,185658.7,520531.03,175378.1,523457.19
454,165727.01,530631.31,171261.57,518843.46
455,182084.59,533269.42,181465.02,530599.85
456,165727.01,530631.31,166729.92,525813.26
457,165727.01,530631.31,172639.75,532021.56
458,164142.21,530990.34,160296.02,531946.51
459,165727.01,530631.31,170145.42,519731.64
460,179908.41,533781.95,178999.76,535462.08
461,185658.7,520531.03,186226.93,525810.76
462,182049.78,538402.03,181375.74,540249.99
463,164142.21,530990.34,160746.13,529486.1
464,165727.01,530631.31,165173.29,528989.66
465,164142.21,530990.34,164470.4,532180.36
466,179908.41,533781.95,180856.32,533866.04
467,165727.01,530631.31,166253.85,526608.72
468,185658.7,520531.03,179908.03,522371.43
469,179908.41,533781.95,177887.79,532180.03
470,179908.41,533781.95,179167.89,531492.23
471,180193.93,550041.28,177416.85,547093.51
472,182781.49,546601.21,177490.44,544495.69
473,182097.0,538419.42,182812.54,537497.21
474,182781.49,546601.21,188125.5,547330.96
475,167766.96,546937.62,163889.6,541186.65
476,185658.7,520531.03,179665.28,524034.79
477,179908.41,533781.95,174668.56,530902.06
478,185648.81,520386.09,179501.15,518529.32
479,165727.01,530631.31,168538.81,524408.78
480,165727.01,530631.31,167315.21,532773.84
481,179513.55,507871.84,178854.28,513795.85
482,167766.96,546937.62,174436.84,544764.79
483,165727.01,530631.31,171581.83,531035.92
484,185648.81,520386.09,188980.71,517930.49
485,182781.49,546601.21,185986.76,548019.72
486,167766.96,546937.62,162997.66,545551.76
487,182781.49,546601.21,188716.35,547260.75
488,182049.78,538402.03,181610.19,539050.17
489,179513.55,507871.84,183184.33,508486.47
490,185658.7,520531.03,179911.5,525395.89
491,182781.49,546601.21,187038.92,546000.18
492,179908.41,533781.95,173747.64,534745.43
493,196826.63,536790.04,196761.36,533787.44
494,196826.63,536790.04,190109.71,538092.94
495,182781.49,546601.21,183682.76,543790.11
496,182084.59,533269.42,187665.83,533441.57
497,185658.7,520531.03,183179.47,525207.71
498,185658.7,520531.03,190365.66,520180.31
499,164142.21,530990.34,160860.47,531073.48
500,182049.78,538402.03,178885.31,539207.88
501,179513.55,507871.84,186935.07,511810.54
502,179908.41,533781.95,174913.88,528448.85
503,185648.81,520386.09,175947.78,520931.35
504,179513.55,507871.84,172045.57,508513.77
505,182097.0,538419.42,185043.72,540336.13
506,182084.59,533269.42,185163.95,534752.69
507,165727.01,530631.31,170718.15,534602.36
508,167766.96,546937.62,167025.89,541610.71
509,182084.59,533269.42,188938.23,534213.18
510,182084.59,533269.42,185825.05,533423.47
511,185658.7,520531.03,179472.28,523769.18
512,179908.41,533781.95,178127.43,529917.33
513,196826.63,536790.04,190159.37,535762.75
514,185648.81,520386.09,187097.23,519710.54
515,196826.63,536790.04,196849.78,532262.28
516,164142.21,530990.34,161344.91,535779.54
517,165727.01,530631.31,167639.46,522884.28
518,182084.59,533269.42,185477.9,530109.57
519,182781.49,546601.21,185561.0,546257.88
520,196826.63,536790.04,190337.91,539409.0
521,185658.7,520531.03,181043.25,521275.66
522,165418.73,530850.99,169131.28,537410.28
523,185648.81,520386.09,186132.97,519870.75
524,179513.55,507871.84,181942.7,508151.57
525,185658.7,520531.03,181996.9,524458.01
526,182084.59,533269.42,183567.4,534105.35
527,182781.49,546601.21,184539.92,548739.34
528,196826.63,536790.04,189857.29,540049.07
529,165727.01,530631.31,173246.18,529519.56
530,179908.41,533781.95,175172.39,534529.88
531,196826.63,536790.04,190860.46,534398.55
532,182049.78,538402.03,180986.68,538374.8
533,164142.21,530990.34,162124.35,538471.21
534,182084.59,533269.42,189515.58,532793.25
535,185648.81,520386.09,175710.93,520794.8
536,164142.21,530990.34,161929.09,525008.69
537,185658.7,520531.03,191150.49,527526.02
538,196826.63,536790.04,193668.41,529215.64
539,182084.59,533269.42,186178.59,531310.8
540,179908.41,533781.95,176110.43,529539.59
541,165727.01,530631.31,166418.42,519768.77
542,182781.49,546601.21,188158.82,544791.88
543,182097.0,538419.42,186183.02,538722.95
544,182097.0,538419.42,182934.27,542153.65
545,165727.01,530631.31,170380.77,534199.39
546,196826.63,536790.04,192589.14,533574.11
547,167766.96,546937.62,168354.84,540842.96
548,182084.59,533269.42,189375.85,534449.95
549,179513.55,507871.84,173260.32,510063.84
550,165727.01,530631.31,166702.39,532165.18
551,182049.78,538402.03,179739.16,537257.55
552,165727.01,530631.31,163978.86,526194.56
553,182049.78,538402.03,181813.11,535851.89
554,196826.63,536790.04,190535.75,541411.05
555,182084.59,533269.42,186261.58,531234.67
556,165418.73,530850.99,166375.69,532555.35
557,185648.81,520386.09,194118.79,518595.76
558,179908.41,533781.95,175376.7,533338.43
559,179513.55,507871.84,177581.5,510658.86
560,182049.78,538402.03,180605.24,537024.19
561,196826.63,536790.04,192642.18,540344.44
562,182084.59,533269.42,185374.31,532422.25
563,180193.93,550041.28,178820.63,549757.44
564,179908.41,533781.95,175199.98,527626.34
565,196826.63,536790.04,193420.64,530354.88
566,179513.55,507871.84,171223.85,511387.52
567,165727.01,530631.31,168354.66,519689.59
568,182781.49,546601.21,192944.05,555515.24
569,180193.93,550041.28,182712.01,554664.33
570,182781.49,546601.21,187239.6,545141.83
571,164142.21,530990.34,162450.2,531498.54
572,180193.93,550041.28,176851.04,546243.07
573,196826.63,536790.04,195733.21,529235.57
574,182049.78,538402.03,177630.52,539211.26
575,185658.7,520531.03,189906.05,527002.12
576,180193.93,550041.28,185078.38,553457.2
577,182097.0,538419.42,189268.37,538968.13
578,165727.01,530631.31,172027.35,532100.63
579,196826.63,536790.04,193120.39,533241.69
580,185648.81,520386.09,181747.99,516223.92
581,179908.41,533781.95,174641.51,531188.29
582,182049.78,538402.03,176765.61,542020.43
583,179513.55,507871.84,177350.17,516369.35
584,179513.55,507871.84,181365.07,504970.91
585,182049.78,538402.03,178394.3,538042.75
586,182097.0,538419.42,184580.02,539702.54
587,179513.55,507871.84,172672.83,513724.43
588,185648.81,520386.09,187246.76,513151.97
589,182781.49,546601.21,179470.42,545919.14
590,179513.55,507871.84,183425.78,506939.78
591,179908.41,533781.95,178010.18,530177.59
592,182084.59,533269.42,181571.83,534495.93
593,185648.81,520386.09,186795.66,516226.27
594,165727.01,530631.31,166202.59,519708.47
595,185658.7,520531.03,182071.19,523431.21
596,182084.59,533269.42,189112.99,528507.12
597,180193.93,550041.28,175630.93,549874.83
598,164142.21,530990.34,162680.79,525684.4
599,196826.63,536790.04,191720.15,536080.08
600,182084.59,533269.42,181897.16,535126.33
601,180193.93,550041.28,187093.3,554658.0
602,196826.63,536790.04,190950.29,540520.73
603,185658.7,520531.03,184204.41,525566.85
604,164142.21,530990.34,163028.31,532128.75
605,182781.49,546601.21,184589.51,542535.5
606,179908.41,533781.95,178645.93,528922.49
607,165727.01,530631.31,165283.72,526838.63
608,179513.55,507871.84,183637.32,512408.48
609,179513.55,507871.84,174777.52,512146.77
610,179908.41,533781.95,173094.91,536569.33
611,185648.81,520386.09,175471.18,519290.34
612,185648.81,520386.09,185448.76,512942.07
613,182049.78,538402.03,178029.4,540113.49
614,185658.7,520531.03,182246.95,524993.14
615,167766.96,546937.62,172333.33,543276.35
616,182084.59,533269.42,187400.19,532229.61
617,182781.49,546601.21,187451.98,550229.7
618,179513.55,507871.84,175440.67,515916.28
619,182084.59,533269.42,180940.44,531349.49
620,179513.55,507871.84,182403.24,510276.28
621,180193.93,550041.28,176649.11,550962.55
622,182049.78,538402.03,175714.15,538845.98
623,167766.96,546937.62,169935.21,544162.46
624,182097.0,538419.42,188617.56,536745.69
625,196826.63,536790.04,190390.87,539453.35
626,167766.96,546937.62,168265.74,539458.6
627,180193.93,550041.28,174877.13,549597.99
628,196826.63,536790.04,192452.48,540246.45
629,179908.41,533781.95,175777.13,535191.47
630,182084.59,533269.42,182906.72,535272.19
631,165727.01,530631.31,168334.33,522176.33
632,185648.81,520386.09,175867.17,517580.61
633,182084.59,533269.42,185260.64,534443.79
