Order ID,Start Northing,Start Easting,End Northing,End Easting
73,185658.7,520531.03,179847.32,521613.85
74,182781.49,546601.21,191281.65,552470.34
75,185658.7,520531.03,190658.9,527811.54
76,182781.49,546601.21,191481.91,554208.38
77,165418.73,530850.99,167280.56,533895.57
78,179908.41,533781.95,178882.34,527478.35
79,165727.01,530631.31,173170.48,528158.64
80,179908.41,533781.95,178697.57,533043.08
81,196826.63,536790.04,192678.46,530572.46
82,185658.7,520531.03,182970.56,523053.48
83,179908.41,533781.95,178915.67,531976.47
84,165727.01,530631.31,169300.55,526598.22
85,182097.0,538419.42,186732.39,540690.79
86,164142.21,530990.34,157177.82,531416.99
87,179513.55,507871.84,184409.5,506931.46
88,179908.41,533781.95,173453.92,529594.44
89,179908.41,533781.95,177384.53,533286.63
90,164142.21,530990.34,162958.7,528578.59
91,182084.59,533269.42,183271.37,534623.26
92,179908.41,533781.95,178176.67,529574.19
93,185648.81,520386.09,188492.61,514396.87
94,180193.93,550041.28,186810.29,555246.38
95,179908.41,533781.95,180164.48,536233.25
96,179908.41,533781.95,173628.04,532327.33
97,179513.55,507871.84,176888.13,511037.62
98,182049.78,538402.03,178571.25,538092.95
99,182084.59,533269.42,180945.55,527056.7
100,182084.59,533269.42,182093.2,535680.75
101,182781.49,546601.21,189341.59,543712.75
102,179513.55,507871.84,188865.86,508533.72
103,180193.93,550041.28,179078.96,548790.49
104,165418.73,530850.99,166746.06,537736.66
105,179908.41,533781.95,175095.67,536948.3
106,179908.41,533781.95,173243.04,530692.36
107,182084.59,533269.42,181818.25,526466.87
108,179908.41,533781.95,176282.87,525632.88
109,182084.59,533269.42,184897.56,529821.85
110,180193.93,550041.28,177209.29,552423.55
111,179513.55,507871.84,182398.21,508175.19
112,182084.59,533269.42,185950.58,533092.85
113,185658.7,520531.03,178355.98,524989.05
114,182097.0,538419.42,189332.4,536858.62
115,196826.63,536790.04,190057.62,538991.76
116,182084.59,533269.42,180350.54,529752.19
117,167766.96,546937.62,172383.91,539883.01
118,196826.63,536790.04,190009.56,537175.79
119,185648.81,520386.09,191176.87,518979.16
120,185658.7,520531.03,190789.33,525897.33
121,164142.21,530990.34,163231.32,535511.3
122,167766.96,546937.62,171596.82,547942.79
123,196826.63,536790.04,196358.31,526608.92
124,182097.0,538419.42,184140.24,541872.35
125,180193.93,550041.28,175002.72,546395.88
126,185648.81,520386.09,187979.37,518479.1
127,182084.59,533269.42,181713.0,530555.96
128,179908.41,533781.95,178025.46,529476.66
129,180193.93,550041.28,175429.57,546285.86
130,179513.55,507871.84,170937.77,518193.42
131,182084.59,533269.42,183988.09,531488.46
132,180193.93,550041.28,176202.02,552130.33
133,179908.41,533781.95,175073.53,529084.65
134,165727.01,530631.31,173056.13,529664.84
135,182049.78,538402.03,181700.11,536710.37
136,164142.21,530990.34,159004.92,528867.72
137,179513.55,507871.84,180480.53,506151.95
138,182084.59,533269.42,184414.73,531342.71
139,164142.21,530990.34,160855.8,539586.32
140,179513.55,507871.84,178402.53,512529.33
141,182781.49,546601.21,183686.63,542575.82
142,179908.41,533781.95,178077.85,525738.6
143,179513.55,507871.84,184162.47,505088.8
144,185658.7,520531.03,179608.74,525625.64
145,179908.41,533781.95,178771.42,531364.95
146,185648.81,520386.09,178186.4,520042.39
147,182084.59,533269.42,185160.97,531940.51
148,185648.81,520386.09,186668.02,512139.65
149,196826.63,536790.04,189811.31,537585.55
150,180193.93,550041.28,176158.95,551010.53
151,182049.78,538402.03,178051.49,541815.72
152,179513.55,507871.84,182038.26,510678.01
153,167766.96,546937.62,166167.82,543703.47
154,185658.7,520531.03,185610.1,524102.13
155,179908.41,533781.95,174499.28,526424.38
156,182781.49,546601.21,187196.45,546944.93
157,182781.49,546601.21,179468.93,544150.04
158,185658.7,520531.03,178916.41,524634.18
159,180193.93,550041.28,177985.4,549602.75
160,180193.93,550041.28,182254.27,550904.06
161,179513.55,507871.84,172733.23,510131.3
162,185648.81,520386.09,180210.08,519738.18
163,182781.49,546601.21,188526.45,543657.79
164,182084.59,533269.42,185213.5,528506.49
165,182781.49,546601.21,191841.06,553536.2
166,185658.7,520531.03,179973.77,523870.35
167,165727.01,530631.31,163876.29,518451.76
168,185658.7,520531.03,190509.64,521712.52
169,185658.7,520531.03,180649.61,525209.4
170,182781.49,546601.21,178164.0,544068.67
171,179513.55,507871.84,175656.05,514369.38
172,182084.59,533269.42,185213.95,528045.88
173,185648.81,520386.09,175319.61,520410.0
174,182781.49,546601.21,178592.56,543335.08
175,196826.63,536790.04,198135.74,537397.0
176,182781.49,546601.21,183204.06,543087.82
177,185658.7,520531.03,190684.87,526969.52
178,185648.81,520386.09,177269.98,521012.6
179,179908.41,533781.95,173106.57,533358.4
180,182097.0,538419.42,185409.84,542180.76
181,179908.41,533781.95,174058.46,534566.75
182,182084.59,533269.42,184592.74,534595.76
183,165727.01,530631.31,171639.64,529754.69
184,185658.7,520531.03,178893.87,524793.31
185,182097.0,538419.42,189082.31,538156.34
186,179908.41,533781.95,175420.11,530649.24
187,182049.78,538402.03,178848.88,537211.87
188,179908.41,533781.95,176475.98,528589.29
189,165727.01,530631.31,171404.48,526559.49
190,182049.78,538402.03,174339.13,541317.19
191,179908.41,533781.95,175814.45,524927.75
192,196826.63,536790.04,196074.78,537144.09
193,196826.63,536790.04,192361.09,533629.31
194,179513.55,507871.84,175215.6,511659.67
195,182097.0,538419.42,182190.86,541979.61
196,185648.81,520386.09,183751.24,518302.64
197,182781.49,546601.21,188005.47,545337.79
198,185658.7,520531.03,181149.62,524952.6
199,185648.81,520386.09,173798.44,520710.98
200,179908.41,533781.95,176513.69,525357.8
201,185648.81,520386.09,181427.01,519515.76
202,182097.0,538419.42,184846.15,538636.73
203,182097.0,538419.42,183009.43,539263.98
204,167766.96,546937.62,168294.92,545966.17
205,185648.81,520386.09,189360.27,517897.36
206,182049.78,538402.03,178150.1,541193.4
207,196826.63,536790.04,193296.41,533041.83
208,165727.01,530631.31,166812.9,519173.8
209,185648.81,520386.09,174672.88,519046.65
210,182084.59,533269.42,186538.34,535056.34
211,179513.55,507871.84,172632.84,510169.0
212,182049.78,538402.03,176753.3,539855.28
213,167766.96,546937.62,169413.2,541663.92
214,185648.81,520386.09,189319.74,518958.57
215,185658.7,520531.03,197529.17,524263.58
216,179908.41,533781.95,173123.13,532546.37
217,182781.49,546601.21,183765.99,544747.52
218,182097.0,538419.42,181889.19,540810.9
219,182084.59,533269.42,183231.16,535768.28
220,165727.01,530631.31,165779.96,524839.59
221,182097.0,538419.42,187301.49,541538.58
222,179908.41,533781.95,178508.16,536254.85
223,179513.55,507871.84,184814.75,512449.27
224,179908.41,533781.95,175694.03,531820.52
225,182049.78,538402.03,179373.05,537919.32
226,179513.55,507871.84,176004.7,512819.12
227,165727.01,530631.31,169977.82,534004.31
228,196826.63,536790.04,190890.96,541724.7
229,167766.96,546937.62,165647.65,547542.45
230,179908.41,533781.95,177172.36,534872.52
231,182049.78,538402.03,179803.73,537987.92
232,182084.59,533269.42,186565.93,529178.97
233,185658.7,520531.03,179524.89,525649.86
234,179908.41,533781.95,180394.16,531383.37
235,185658.7,520531.03,192957.79,525906.31
236,164142.21,530990.34,161964.99,533254.2
237,182781.49,546601.21,184438.83,546900.58
238,179513.55,507871.84,190824.0,509383.35
239,182049.78,538402.03,174876.4,539304.62
240,179513.55,507871.84,171124.07,513807.46
241,165727.01,530631.31,168695.04,530854.85
242,167766.96,546937.62,172383.08,540261.34
243,165727.01,530631.31,171935.86,529279.98
244,196826.63,536790.04,190012.4,540637.02
245,179513.55,507871.84,183304.6,509274.29
246,182084.59,533269.42,183207.38,531432.73
247,179513.55,507871.84,179278.05,509103.29
248,167766.96,546937.62,171751.05,540251.24
249,165727.01,530631.31,174153.66,522944.43
250,179513.55,507871.84,190796.18,509960.32
251,185658.7,520531.03,184524.75,520620.26
252,165727.01,530631.31,172860.76,531390.78
253,165727.01,530631.31,174635.17,523814.22
254,185648.81,520386.09,188753.33,516118.12
255,179908.41,533781.95,177544.02,532535.61
256,179908.41,533781.95,173276.98,530944.62
257,196826.63,536790.04,193435.48,538491.11
258,179908.41,533781.95,179737.6,533063.69
259,182097.0,538419.42,183746.92,538875.5
260,182097.0,538419.42,189335.07,538293.68
261,179908.41,533781.95,173120.54,537424.16
262,165727.01,530631.31,166664.28,531537.83
263,182084.59,533269.42,189653.35,532796.51
264,185648.81,520386.09,186031.08,519025.44
265,182084.59,533269.42,189006.91,533552.58
266,179513.55,507871.84,180664.71,511743.93
267,182084.59,533269.42,184839.87,531982.24
268,180193.93,550041.28,177697.0,549976.92
269,165727.01,530631.31,168904.51,533490.87
270,179908.41,533781.95,173632.37,534457.94
271,182781.49,546601.21,178413.75,544714.37
272,179513.55,507871.84,187518.37,509937.61
273,185658.7,520531.03,191062.69,520540.53
274,185648.81,520386.09,182723.11,516354.3
275,182097.0,538419.42,183865.77,540007.13
276,179513.55,507871.84,173765.75,509243.97
277,182781.49,546601.21,186405.75,546463.3
278,182084.59,533269.42,183087.33,534863.65
279,182084.59,533269.42,187245.33,530652.81
280,182084.59,533269.42,185325.75,534862.9
281,179513.55,507871.84,176588.36,514893.98
282,167766.96,546937.62,165487.13,547881.69
283,185648.81,520386.09,181312.76,515739.42
284,196826.63,536790.04,189920.45,535247.55
285,179513.55,507871.84,179239.22,507897.39
286,179908.41,533781.95,178023.21,532804.17
287,179908.41,533781.95,174170.95,539086.65
288,179908.41,533781.95,179401.04,532145.0
289,179908.41,533781.95,174283.16,526177.01
290,182084.59,533269.42,183712.31,529727.42
291,179908.41,533781.95,178014.39,525948.7
292,185648.81,520386.09,185801.38,517769.16
293,182781.49,546601.21,184077.44,544244.06
294,165727.01,530631.31,164716.4,526749.88
295,165727.01,530631.31,168549.59,519333.1
296,167766.96,546937.62,163766.77,546010.73
297,165727.01,530631.31,170133.62,536076.62
298,182097.0,538419.42,183647.06,540938.6
299,165727.01,530631.31,171506.29,531013.99
300,164142.21,530990.34,162878.55,538664.92
301,182084.59,533269.42,186653.2,531618.42
302,182097.0,538419.42,189316.25,539490.63
303,182781.49,546601.21,189534.72,549626.87
304,182049.78,538402.03,181735.65,536628.42
305,182084.59,533269.42,187575.39,530792.2
306,185658.7,520531.03,181660.72,525305.34
307,182049.78,538402.03,179727.4,538183.88
308,196826.63,536790.04,197165.54,531939.19
309,196826.63,536790.04,193912.31,533949.54
310,185648.81,520386.09,189096.03,514488.66
311,182049.78,538402.03,181278.61,537780.26
312,165727.01,530631.31,166896.49,531617.87
313,185658.7,520531.03,190287.76,522031.01
314,185658.7,520531.03,184287.56,521626.84
315,185658.7,520531.03,184204.22,526557.47
316,182049.78,538402.03,179293.76,538353.6
317,180193.93,550041.28,175002.46,548648.01
318,179513.55,507871.84,180369.65,505874.22
319,196826.63,536790.04,190777.57,533645.74
320,180193.93,550041.28,176257.94,545849.07
321,179908.41,533781.95,174400.46,528449.63
322,185648.81,520386.09,184790.08,515217.59
323,185648.81,520386.09,179802.24,516242.12
324,179908.41,533781.95,179081.51,531108.33
325,164142.21,530990.34,158119.52,540590.4
326,182781.49,546601.21,190916.92,553418.81
327,182084.59,533269.42,183865.24,533656.28
328,179908.41,533781.95,176403.63,533717.76
329,182049.78,538402.03,179386.72,537647.69
330,185648.81,520386.09,178926.53,518921.58
331,167766.96,546937.62,173953.65,547637.16
332,179513.55,507871.84,169718.37,515259.76
333,182049.78,538402.03,177096.78,540420.2
334,165727.01,530631.31,169724.9,526854.99
335,179513.55,507871.84,181923.81,509422.51
336,182097.0,538419.42,181813.56,539725.7
337,165727.01,530631.31,165066.16,528836.08
338,185658.7,520531.03,185488.76,523834.67
339,179908.41,533781.95,179113.41,532839.19
340,182049.78,538402.03,177717.52,537975.59
341,179513.55,507871.84,186518.91,507516.67
342,179908.41,533781.95,174038.52,538379.56
343,196826.63,536790.04,196304.96,533549.95
344,182781.49,546601.21,185956.91,546526.87
345,165418.73,530850.99,167766.92,533860.24
346,179908.41,533781.95,180602.93,534792.37
347,165727.01,530631.31,167725.44,519597.35
348,185658.7,520531.03,178799.6,521377.31
349,180193.93,550041.28,175393.25,546990.4
350,179513.55,507871.84,177995.73,512811.3
351,185658.7,520531.03,178882.62,524780.6
352,182097.0,538419.42,188466.75,540245.76
353,196826.63,536790.04,194295.22,538222.02
354,179908.41,533781.95,175772.91,527636.74
355,179908.41,533781.95,176245.52,536863.85
356,185658.7,520531.03,190370.16,527803.47
357,179908.41,533781.95,174905.04,525948.73
358,196826.63,536790.04,191416.74,536953.06
359,182781.49,546601.21,189024.95,547700.27
360,164142.21,530990.34,163409.46,538430.76
361,196826.63,536790.04,191668.02,532298.64
362,165727.01,530631.31,174136.04,522537.29
363,182097.0,538419.42,184458.02,539777.96
364,182781.49,546601.21,178750.0,545955.99
365,182084.59,533269.42,181036.87,526620.72
366,196826.63,536790.04,189878.05,533283.59
367,179513.55,507871.84,173017.09,515722.87
368,185658.7,520531.03,181746.97,525615.46
369,165727.01,530631.31,173423.3,528473.29
370,165727.01,530631.31,168947.45,528703.19
371,185658.7,520531.03,186093.47,523277.61
372,182097.0,538419.42,183653.37,536610.95
373,179908.41,533781.95,178862.69,531143.6
374,179513.55,507871.84,173925.69,517306.17
375,179513.55,507871.84,183293.18,504913.54
376,185648.81,520386.09,183940.04,516626.63
377,196826.63,536790.04,193914.55,529115.09
378,185658.7,520531.03,196300.38,524120.5
379,165727.01,530631.31,172840.16,528607.76
380,179908.41,533781.95,176649.92,526075.07
381,179513.55,507871.84,173261.79,511297.22
382,182084.59,533269.42,184320.73,534086.65
383,179908.41,533781.95,173557.56,535375.33
384,185658.7,520531.03,193451.87,520507.66
385,185658.7,520531.03,193048.24,519986.65
386,179513.55,507871.84,182528.85,512074.38
387,167766.96,546937.62,170458.16,540361.91
388,185658.7,520531.03,182253.82,522053.99
389,182084.59,533269.42,182017.18,532862.65
390,165727.01,530631.31,170349.17,530036.45
391,179908.41,533781.95,179712.34,535860.7
392,179513.55,507871.84,182550.4,513588.83
393,185648.81,520386.09,183656.05,520525.88
394,179908.41,533781.95,178467.51,527714.38
395,185658.7,520531.03,191001.63,520218.79
396,182049.78,538402.03,180456.16,538492.37
397,185658.7,520531.03,192222.78,526687.74
398,182781.49,546601.21,186628.07,543280.1
399,185648.81,520386.09,186798.74,512958.98
400,165418.73,530850.99,165359.72,530742.24
401,179513.55,507871.84,174238.01,515050.89
402,179513.55,507871.84,170985.56,514778.09
403,196826.63,536790.04,189666.31,535106.33
404,167766.96,546937.62,165912.69,547694.57
405,165727.01,530631.31,170831.08,524717.67
406,164142.21,530990.34,162832.4,532040.24
407,182781.49,546601.21,187004.45,548173.82
408,185648.81,520386.09,185710.52,513557.78
409,196826.63,536790.04,191115.3,532892.54
410,179513.55,507871.84,186251.8,511586.32
411,182084.59,533269.42,189030.32,528430.9
412,185648.81,520386.09,189544.42,515453.25
413,165727.01,530631.31,164340.11,527516.91
414,182084.59,533269.42,185787.46,533236.12
415,165727.01,530631.31,168531.3,532710.91
416,179908.41,533781.95,176606.8,531582.38
417,164142.21,530990.34,163224.28,532256.11
418,165727.01,530631.31,167648.92,532988.74
419,182781.49,546601.21,183928.58,548680.16
420,165418.73,530850.99,167396.05,536447.5
421,196826.63,536790.04,197680.88,532029.91
422,182781.49,546601.21,183830.74,542982.71
423,182084.59,533269.42,182522.53,533168.16
424,179908.41,533781.95,175692.86,528104.08
425,180193.93,550041.28,178266.56,549129.3
426,165727.01,530631.31,168446.5,522347.85
427,165727.01,530631.31,173157.88,529228.51
428,179908.41,533781.95,175613.4,529423.37
429,182084.59,533269.42,185214.03,530630.44
430,185648.81,520386.09,184203.33,515382.82
431,182781.49,546601.21,186498.46,546437.31
432,182097.0,538419.42,189293.43,540631.2
433,182781.49,546601.21,191605.6,552453.44
434,185648.81,520386.09,184135.76,516078.06
435,179513.55,507871.84,184546.92,506856.02
436,182781.49,546601.21,178779.52,543657.85
437,179513.55,507871.84,179306.5,512143.18
438,180193.93,550041.28,180229.88,548870.41
439,196826.63,536790.04,189770.44,534178.27
440,179513.55,507871.84,177570.71,510340.93
441,179513.55,507871.84,176483.91,512076.62
442,185648.81,520386.09,173858.51,518449.36
443,185648.81,520386.09,175835.73,520212.6
444,182049.78,538402.03,176135.23,539595.85
445,185648.81,520386.09,181951.61,514803.98
446,182084.59,533269.42,184885.27,528015.38
447,164142.21,530990.34,160751.2,532781.8
448,185648.81,520386.09,179502.16,520211.08
449,179513.55,507871.84,171269.84,514634.57
450,167766.96,546937.62,169576.43,542748.23
451,196826.63,536790.04,196609.97,530238.15
452,179908.41,533781.95,179961.67,532474.73
453,182049.78,538402.03,181371.29,538815.8
454,182049.78,538402.03,178191.61,542536.61
455,164142.21,530990.34,159424.72,531953.95
456,182781.49,546601.21,188098.64,552829.77
457,179908.41,533781.95,177308.63,533067.38
458,185648.81,520386.09,181259.09,515495.05
459,182097.0,538419.42,184024.18,536574.72
460,179513.55,507871.84,186562.43,511079.8
461,179908.41,533781.95,181024.51,534944.9
462,196826.63,536790.04,194382.98,534129.64
463,165727.01,530631.31,166898.98,520673.34
464,185658.7,520531.03,192774.4,527157.21
465,182781.49,546601.21,179154.92,545966.7
466,182084.59,533269.42,188489.0,534237.03
467,179908.41,533781.95,179483.66,532267.86
468,179908.41,533781.95,173902.91,528740.88
469,180193.93,550041.28,184694.64,553529.76
470,185658.7,520531.03,187773.43,525062.21
471,185648.81,520386.09,188559.34,515962.18
472,185658.7,520531.03,184608.18,523109.34
473,165727.01,530631.31,166272.18,527700.93
474,185648.81,520386.09,184840.31,516119.25
475,179513.55,507871.84,181545.27,510883.65
476,185648.81,520386.09,188284.8,515508.77
477,182097.0,538419.42,183909.83,538339.32
478,196826.63,536790.04,191308.14,530186.37
479,182097.0,538419.42,183342.96,536209.54
480,196826.63,536790.04,196813.9,527209.1
481,196826.63,536790.04,194653.24,527462.21
482,182084.59,533269.42,183673.42,533746.29
483,179908.41,533781.95,175803.83,535858.9
484,182049.78,538402.03,180783.36,538100.97
485,179908.41,533781.95,180989.09,534165.22
486,182084.59,533269.42,186261.59,532236.54
487,182049.78,538402.03,176428.49,539111.48
488,165727.01,530631.31,173126.3,530793.61
489,179513.55,507871.84,177728.26,514077.56
490,185658.7,520531.03,183091.57,525976.25
491,167766.96,546937.62,170707.21,538451.31
492,196826.63,536790.04,191259.35,530124.27
493,179513.55,507871.84,172493.12,511410.29
494,196826.63,536790.04,194443.03,533049.89
495,182781.49,546601.21,189605.19,544218.77
496,179908.41,533781.95,175453.02,530445.02
497,179513.55,507871.84,172784.29,509606.33
498,185658.7,520531.03,180771.22,524494.92
499,167766.96,546937.62,174527.95,545799.66
500,167766.96,546937.62,168699.65,540790.52
501,182781.49,546601.21,184242.02,548721.53
502,196826.63,536790.04,194906.99,528195.47
503,179908.41,533781.95,177304.64,528769.59
504,185658.7,520531.03,185338.41,523148.84
505,182781.49,546601.21,185831.52,547354.43
506,185648.81,520386.09,184041.2,516479.76
507,165727.01,530631.31,171523.03,528944.44
508,185648.81,520386.09,189125.81,515682.61
509,185648.81,520386.09,187969.07,512501.03
510,182049.78,538402.03,178309.43,542173.62
511,182049.78,538402.03,182292.73,536327.06
512,165727.01,530631.31,164384.41,527917.71
513,182781.49,546601.21,187506.36,552386.78
514,179908.41,533781.95,177653.83,533767.54
515,165727.01,530631.31,171377.87,533128.94
516,167766.96,546937.62,172040.51,539933.4
517,167766.96,546937.62,172742.0,544241.28
518,185648.81,520386.09,189097.75,518640.35
519,165727.01,530631.31,164964.52,517932.15
520,182049.78,538402.03,177753.57,537716.45
521,164142.21,530990.34,164052.83,530536.04
522,185648.81,520386.09,184804.14,513429.39
523,196826.63,536790.04,190401.23,535311.94
524,182781.49,546601.21,184847.83,548288.97
525,179513.55,507871.84,178355.65,513387.02
526,182097.0,538419.42,187420.15,537968.77
527,196826.63,536790.04,192115.1,535834.11
528,165727.01,530631.31,166673.4,530688.29
529,179908.41,533781.95,173506.87,531141.26
530,179908.41,533781.95,177731.73,530199.87
531,167766.96,546937.62,166284.13,542884.32
532,182781.49,546601.21,182742.04,546706.01
533,180193.93,550041.28,190855.3,555819.68
534,179908.41,533781.95,174592.68,538711.56
535,165418.73,530850.99,169871.14,537198.16
536,196826.63,536790.04,192544.08,531527.45
537,180193.93,550041.28,174772.03,551147.16
538,182097.0,538419.42,183875.2,541919.16
539,165727.01,530631.31,166514.48,530662.5
540,185658.7,520531.03,184681.56,526089.79
541,165727.01,530631.31,165979.73,530080.58
542,182781.49,546601.21,186808.28,547633.16
543,165727.01,530631.31,166917.5,522951.88
544,185648.81,520386.09,183541.37,515354.73
545,165727.01,530631.31,170885.45,536599.65
546,165727.01,530631.31,172378.98,527927.53
547,182781.49,546601.21,186689.67,548938.3
548,164142.21,530990.34,160886.84,531364.9
549,196826.63,536790.04,197579.22,533143.9
550,179908.41,533781.95,175651.89,531161.57
551,165727.01,530631.31,170065.92,527685.44
552,179513.55,507871.84,179567.42,511364.0
553,196826.63,536790.04,191071.53,531341.97
554,185648.81,520386.09,189470.81,518226.82
555,182781.49,546601.21,183383.92,545995.69
556,185658.7,520531.03,178338.33,523912.65
557,179513.55,507871.84,173955.24,510552.42
558,185658.7,520531.03,179136.77,524684.35
559,180193.93,550041.28,177159.94,550866.39
560,182781.49,546601.21,189463.42,550286.47
561,167766.96,546937.62,168665.03,541097.89
562,182097.0,538419.42,187477.12,539546.62
563,179908.41,533781.95,178670.43,535963.01
564,179513.55,507871.84,171594.25,511374.07
565,185648.81,520386.09,190530.98,513636.37
566,182781.49,546601.21,184368.11,545999.55
567,182097.0,538419.42,184752.49,540554.26
568,196826.63,536790.04,193615.86,529053.1
569,180193.93,550041.28,183435.59,556964.11
570,182097.0,538419.42,187894.37,540904.39
571,179908.41,533781.95,180367.72,536053.76
572,185648.81,520386.09,183183.53,520308.65
573,182084.59,533269.42,188480.28,533495.27
574,179908.41,533781.95,175546.98,530562.74
575,179513.55,507871.84,172966.45,516118.26
576,182781.49,546601.21,185394.51,546595.43
577,182084.59,533269.42,183281.2,531035.74
578,182781.49,546601.21,188021.46,552043.51
579,179908.41,533781.95,172188.7,538728.84
580,182781.49,546601.21,191283.6,551697.66
581,179908.41,533781.95,174384.42,534480.34
582,165727.01,530631.31,172931.43,525957.53
583,182084.59,533269.42,187504.21,534909.53
584,185658.7,520531.03,180284.53,521862.95
585,180193.93,550041.28,183658.11,550530.3
586,182084.59,533269.42,186839.44,533511.92
587,196826.63,536790.04,192518.0,532410.76
588,185658.7,520531.03,180572.73,525279.83
589,196826.63,536790.04,192801.81,533557.39
590,185658.7,520531.03,176570.55,524438.79
591,185658.7,520531.03,180027.68,523007.22
592,196826.63,536790.04,197417.96,525621.14
593,182781.49,546601.21,189886.31,549997.04
594,182084.59,533269.42,184212.85,535042.93
595,182049.78,538402.03,178263.07,538181.29
596,164142.21,530990.34,161449.55,524326.54
597,165727.01,530631.31,169721.7,526581.77
598,182049.78,538402.03,181103.46,537178.32
599,182084.59,533269.42,186257.9,530327.51
600,167766.96,546937.62,167665.76,547180.96
601,196826.63,536790.04,195266.51,528862.88
602,165727.01,530631.31,169411.65,528558.84
603,185648.81,520386.09,190837.64,516801.05
604,167766.96,546937.62,167585.2,541323.19
605,179908.41,533781.95,172596.74,534684.8
606,165418.73,530850.99,166210.99,532649.31
607,179513.55,507871.84,172919.46,518274.05
608,179513.55,507871.84,181012.56,513457.72
609,165727.01,530631.31,169314.25,531803.97
610,179908.41,533781.95,174089.41,534727.31
611,185648.81,520386.09,190869.75,515828.0
612,179513.55,507871.84,171898.33,509288.27
613,165727.01,530631.31,167471.1,532094.79
614,179513.55,507871.84,173052.74,509053.87
615,167766.96,546937.62,167904.27,541654.7
616,179513.55,507871.84,175358.61,513521.64
617,182781.49,546601.21,185133.89,549763.4
618,179513.55,507871.84,187767.16,508991.2
619,182084.59,533269.42,185729.36,530223.4
620,185658.7,520531.03,181358.85,523672.74
621,179908.41,533781.95,175884.3,536155.03
622,179513.55,507871.84,180782.71,505462.83
623,182084.59,533269.42,181217.37,529048.78
624,165727.01,530631.31,167751.97,516702.11
625,179513.55,507871.84,173787.59,511484.85
626,165727.01,530631.31,170685.88,521684.73
627,182097.0,538419.42,185697.64,540606.38
628,165727.01,530631.31,173839.44,524913.56
629,182084.59,533269.42,184100.3,530562.34
630,179513.55,507871.84,182626.64,513383.57
631,185658.7,520531.03,178433.66,522612.1
632,185658.7,520531.03,181998.01,524319.49
633,185648.81,520386.09,186001.6,513503.78
