Order ID,Start Northing,Start Easting,End Northing,End Easting
155,182049.78,538402.03,181081.44,539969.16
156,165727.01,530631.31,168232.49,522954.7
157,165727.01,530631.31,168693.56,526585.0
158,185648.81,520386.09,188152.39,514759.43
159,182084.59,533269.42,189941.61,532920.38
160,179908.41,533781.95,176668.19,527580.6
161,179513.55,507871.84,180047.46,506991.26
162,179908.41,533781.95,178694.28,536623.41
163,182084.59,533269.42,181668.87,535163.52
164,165727.01,530631.31,168151.08,520893.89
165,180193.93,550041.28,178680.5,547426.62
166,196826.63,536790.04,190089.51,534621.32
167,164142.21,530990.34,160016.81,516478.69
168,165418.73,530850.99,165334.09,530615.45
169,182049.78,538402.03,177700.97,540348.68
170,185648.81,520386.09,186078.07,518845.09
171,182084.59,533269.42,186474.62,534084.62
172,196826.63,536790.04,194417.44,528822.37
173,165727.01,530631.31,169738.34,519537.05
174,182084.59,533269.42,185861.45,534848.83
175,179908.41,533781.95,179008.07,526774.48
176,179513.55,507871.84,174956.82,511500.81
177,167766.96,546937.62,168093.78,547186.13
178,179513.55,507871.84,180245.78,505420.37
179,182084.59,533269.42,188068.93,530573.11
180,182084.59,533269.42,182713.29,535581.92
181,167766.96,546937.62,157291.96,541020.34
182,182084.59,533269.42,189542.42,530599.39
183,165727.01,530631.31,170518.04,528585.11
184,182097.0,538419.42,187001.34,538596.73
185,179513.55,507871.84,190656.68,508679.91
186,182049.78,538402.03,180836.49,537059.8
187,179513.55,507871.84,177385.59,514617.92
188,182781.49,546601.21,185714.93,548167.4
189,182084.59,533269.42,189895.96,532199.04
190,182049.78,538402.03,176795.86,540513.21
191,185648.81,520386.09,184358.04,518830.74
192,182084.59,533269.42,185520.66,533926.78
193,196826.63,536790.04,195634.61,533806.64
194,180193.93,550041.28,185114.96,551852.07
195,164142.21,530990.34,157862.33,533277.67
196,164142.21,530990.34,159444.23,531521.5
197,196826.63,536790.04,190105.57,535043.58
198,196826.63,536790.04,192651.42,536835.88
199,182097.0,538419.42,187798.81,539145.79
200,182084.59,533269.42,181400.75,527826.53
201,179908.41,533781.95,175889.46,525429.86
202,179908.41,533781.95,175574.7,529883.26
203,179908.41,533781.95,176954.33,530915.62
204,179908.41,533781.95,174811.18,525044.71
205,180193.93,550041.28,183171.0,550301.1
206,179908.41,533781.95,173210.78,531306.6
207,185648.81,520386.09,186408.55,513783.47
208,182049.78,538402.03,174102.69,539328.41
209,185648.81,520386.09,186915.19,515745.77
210,185648.81,520386.09,178928.21,520453.18
211,179513.55,507871.84,184294.55,508846.69
212,167766.96,546937.62,170164.51,549864.83
213,185658.7,520531.03,191888.47,522304.9
214,196826.63,536790.04,192974.0,535813.22
215,196826.63,536790.04,194763.16,527680.33
216,185648.81,520386.09,186177.66,515263.09
217,185658.7,520531.03,179054.32,525369.3
218,165727.01,530631.31,171777.71,525276.91
219,185658.7,520531.03,188639.95,521111.73
220,182097.0,538419.42,187783.1,538846.74
221,182781.49,546601.21,189499.01,550154.7
222,179908.41,533781.95,172236.03,537082.81
223,165727.01,530631.31,171131.32,529881.26
224,179513.55,507871.84,169377.62,516678.7
225,165727.01,530631.31,169941.73,525280.6
226,165418.73,530850.99,169717.85,536940.03
227,179908.41,533781.95,173626.7,529365.06
228,196826.63,536790.04,197863.59,534604.7
229,179908.41,533781.95,180303.3,532294.84
230,179513.55,507871.84,172348.08,514247.2
231,196826.63,536790.04,194976.55,531561.44
232,185658.7,520531.03,182544.77,525750.72
233,165727.01,530631.31,168412.02,532101.99
234,182781.49,546601.21,187558.48,542855.34
235,182084.59,533269.42,184729.7,531028.48
236,182084.59,533269.42,183692.46,529190.51
237,182084.59,533269.42,189467.98,534023.06
238,180193.93,550041.28,176679.86,548121.03
239,180193.93,550041.28,183668.56,551633.71
240,182084.59,533269.42,185965.54,533650.52
241,179908.41,533781.95,175661.21,536009.17
242,182781.49,546601.21,194706.52,554224.32
243,179908.41,533781.95,172728.14,535883.18
244,180193.93,550041.28,181033.79,555237.83
245,180193.93,550041.28,177019.77,551293.5
246,185648.81,520386.09,178404.85,518070.23
247,185648.81,520386.09,182249.06,518175.43
248,182084.59,533269.42,184377.4,528051.72
249,179908.41,533781.95,177755.45,527137.17
250,182084.59,533269.42,189154.02,533903.41
251,182084.59,533269.42,186739.22,534431.59
252,165727.01,530631.31,167463.41,528208.48
253,179908.41,533781.95,180140.65,534388.62
254,180193.93,550041.28,182188.35,553006.45
255,182097.0,538419.42,186609.01,537880.83
256,182097.0,538419.42,185978.0,540785.83
257,185658.7,520531.03,184950.5,526397.15
258,179513.55,507871.84,188389.37,510458.02
259,196826.63,536790.04,192028.01,536331.01
260,182084.59,533269.42,185654.51,529964.47
261,182084.59,533269.42,190246.04,531426.27
262,179908.41,533781.95,174431.01,528075.19
263,196826.63,536790.04,194245.02,532904.09
264,179908.41,533781.95,178879.14,531036.34
265,179908.41,533781.95,176288.56,535839.46
266,179908.41,533781.95,179149.57,527686.4
267,185648.81,520386.09,182391.05,514891.25
268,167766.96,546937.62,165905.59,543721.55
269,165727.01,530631.31,170510.6,536443.47
270,165727.01,530631.31,164088.98,517520.79
271,196826.63,536790.04,194701.4,529257.47
272,185648.81,520386.09,183004.86,520298.29
273,165727.01,530631.31,173343.14,527990.07
274,182084.59,533269.42,183327.64,535368.59
275,165727.01,530631.31,166031.18,517757.44
276,167766.96,546937.62,174163.47,544657.29
277,182781.49,546601.21,178543.89,544182.46
278,185658.7,520531.03,183371.63,521006.65
279,165727.01,530631.31,168351.07,526711.04
280,185658.7,520531.03,183125.47,525080.86
281,185658.7,520531.03,185803.81,523574.15
282,180193.93,550041.28,174966.38,553004.66
283,182084.59,533269.42,185876.11,535677.47
284,185658.7,520531.03,179516.18,523564.3
285,165727.01,530631.31,169601.77,523452.54
286,165727.01,530631.31,172504.05,527158.45
287,179513.55,507871.84,183722.86,509039.41
288,165727.01,530631.31,165176.49,526641.41
289,179513.55,507871.84,172782.99,512287.54
290,182049.78,538402.03,181281.4,537875.44
291,180193.93,550041.28,173775.83,551191.97
292,185658.7,520531.03,183108.04,524744.05
293,196826.63,536790.04,191173.72,543245.85
294,196826.63,536790.04,193826.5,535102.7
295,182084.59,533269.42,183789.12,530324.86
296,196826.63,536790.04,191494.83,532032.72
297,165727.01,530631.31,168485.53,530722.09
298,182084.59,533269.42,187444.14,528792.93
299,182049.78,538402.03,182208.23,537322.66
300,164142.21,530990.34,160453.57,517078.1
301,180193.93,550041.28,175213.41,549884.3
302,185648.81,520386.09,183496.52,515916.04
303,179908.41,533781.95,176093.52,528616.81
304,180193.93,550041.28,176470.46,553429.11
305,182781.49,546601.21,188673.09,543674.72
306,180193.93,550041.28,179189.03,548928.72
307,182781.49,546601.21,187595.36,543806.87
308,185648.81,520386.09,185798.03,519114.7
309,179908.41,533781.95,176319.07,524628.4
310,196826.63,536790.04,197228.25,530879.96
311,182781.49,546601.21,187766.77,548470.73
312,165727.01,530631.31,171564.59,531784.35
313,180193.93,550041.28,175411.44,552807.08
314,182781.49,546601.21,182526.18,542619.08
315,165727.01,530631.31,170877.66,533901.26
316,182781.49,546601.21,190992.8,549518.81
317,164142.21,530990.34,160017.54,533169.85
318,179908.41,533781.95,174966.26,526736.06
319,185658.7,520531.03,180152.88,523286.07
320,185648.81,520386.09,190239.05,515750.52
321,164142.21,530990.34,163686.21,531063.59
322,182084.59,533269.42,187800.03,528978.89
323,185648.81,520386.09,176660.34,520685.79
324,165727.01,530631.31,170300.13,524699.66
325,164142.21,530990.34,164920.4,534392.47
326,179908.41,533781.95,173999.48,531219.74
327,182781.49,546601.21,184849.12,548091.84
328,167766.96,546937.62,168190.89,540106.5
329,185658.7,520531.03,192957.58,521014.2
330,182781.49,546601.21,190003.25,550391.63
331,185658.7,520531.03,179485.37,524245.79
332,182049.78,538402.03,178925.21,538149.52
333,182097.0,538419.42,185282.9,540262.91
334,165727.01,530631.31,169005.56,534470.57
335,182084.59,533269.42,187108.4,534418.18
336,179513.55,507871.84,182851.62,510496.44
337,182084.59,533269.42,189762.37,528652.76
338,182084.59,533269.42,188799.11,535507.08
339,182097.0,538419.42,186435.02,539368.61
340,182781.49,546601.21,190467.59,551942.45
341,182781.49,546601.21,185691.45,544723.62
342,179908.41,533781.95,177313.61,529131.07
343,182097.0,538419.42,183595.17,542151.82
344,185648.81,520386.09,177494.12,517723.26
345,165727.01,530631.31,170089.35,536862.57
346,182781.49,546601.21,182201.83,545759.04
347,165727.01,530631.31,167920.65,529865.11
348,196826.63,536790.04,194788.46,527320.97
349,164142.21,530990.34,162658.64,525035.26
350,196826.63,536790.04,200156.03,527909.93
351,165727.01,530631.31,171078.2,531902.52
352,185648.81,520386.09,185387.49,514619.75
353,179513.55,507871.84,180338.93,511946.79
354,165727.01,530631.31,171224.49,531108.55
355,185648.81,520386.09,191690.99,510651.45
356,196826.63,536790.04,191193.26,540838.86
357,182084.59,533269.42,185764.16,534299.73
358,185658.7,520531.03,178202.18,525134.99
359,182084.59,533269.42,183335.68,530063.7
360,179513.55,507871.84,171830.1,514308.19
361,165727.01,530631.31,173946.05,526472.39
362,196826.63,536790.04,191522.07,534447.67
363,164142.21,530990.34,163809.48,538123.17
364,185648.81,520386.09,185014.68,516231.6
365,182049.78,538402.03,176105.15,540244.34
366,182084.59,533269.42,188945.67,531137.41
367,180193.93,550041.28,173949.84,548872.66
368,179908.41,533781.95,174935.32,535853.45
369,185648.81,520386.09,178992.64,519056.67
370,165727.01,530631.31,171216.55,524316.6
371,196826.63,536790.04,197786.45,533365.76
372,165727.01,530631.31,163682.53,523762.96
373,196826.63,536790.04,199101.79,537074.13
374,165727.01,530631.31,171333.65,530432.05
375,182049.78,538402.03,177392.19,540465.27
376,185648.81,520386.09,194410.05,519614.29
377,179513.55,507871.84,173357.64,516505.72
378,179513.55,507871.84,175085.1,512998.23
379,179908.41,533781.95,179757.78,531182.86
380,185648.81,520386.09,186297.06,517108.76
381,165727.01,530631.31,171849.48,528229.53
382,185658.7,520531.03,190304.32,522540.04
383,185648.81,520386.09,185226.72,519463.2
384,185648.81,520386.09,189952.23,517799.87
385,179513.55,507871.84,175134.71,516245.66
386,179908.41,533781.95,179336.5,533384.61
387,180193.93,550041.28,185564.13,561599.09
388,185658.7,520531.03,189591.81,520892.78
389,179908.41,533781.95,179537.4,532365.58
390,165727.01,530631.31,169743.68,531524.42
391,179908.41,533781.95,179263.37,534614.17
392,167766.96,546937.62,164897.56,539643.56
393,180193.93,550041.28,181919.44,555544.24
394,196826.63,536790.04,194298.03,534501.71
395,165727.01,530631.31,169644.08,529942.97
396,185658.7,520531.03,182623.37,524878.28
397,179513.55,507871.84,185714.3,505571.42
398,185648.81,520386.09,179143.01,519936.39
399,179513.55,507871.84,192369.33,505104.3
400,185648.81,520386.09,180891.24,516925.69
401,165727.01,530631.31,166759.92,530120.71
402,185658.7,520531.03,176735.88,521357.32
403,182084.59,533269.42,183429.98,533866.34
404,182097.0,538419.42,185087.42,542133.81
405,179908.41,533781.95,175103.72,535653.14
406,182781.49,546601.21,189014.69,551206.04
407,185658.7,520531.03,179182.65,522979.68
408,165727.01,530631.31,167210.16,530977.74
409,179908.41,533781.95,175170.46,537981.97
410,182097.0,538419.42,185793.67,540942.08
411,164142.21,530990.34,159404.5,531624.89
412,179513.55,507871.84,171213.15,509281.1
413,185648.81,520386.09,187828.87,512970.55
414,182781.49,546601.21,185820.68,550851.45
415,179908.41,533781.95,178256.76,535860.46
416,179513.55,507871.84,170572.96,511746.77
417,182084.59,533269.42,185848.36,527759.11
418,179513.55,507871.84,174215.38,507095.66
419,179513.55,507871.84,187194.97,509825.28
420,179513.55,507871.84,173812.01,512267.64
421,196826.63,536790.04,189712.12,537917.09
422,180193.93,550041.28,188182.18,556713.5
423,182097.0,538419.42,188564.66,535983.78
424,165727.01,530631.31,166898.4,531027.24
425,165727.01,530631.31,166594.78,519280.67
426,179513.55,507871.84,181245.57,513189.33
427,182097.0,538419.42,184584.59,541947.29
428,179908.41,533781.95,176823.3,530173.33
429,182097.0,538419.42,181816.28,541220.12
430,185648.81,520386.09,185615.62,512781.53
431,185648.81,520386.09,191025.1,519503.9
432,179513.55,507871.84,175022.48,504606.36
433,182781.49,546601.21,183650.73,545970.58
434,196826.63,536790.04,194371.04,527786.17
435,182097.0,538419.42,187212.2,540206.99
436,182781.49,546601.21,184707.5,544377.99
437,182084.59,533269.42,187565.06,535380.41
438,185658.7,520531.03,181263.85,524067.79
439,196826.63,536790.04,191481.57,541603.88
440,182781.49,546601.21,181099.09,547246.99
441,185648.81,520386.09,188372.11,519018.49
442,196826.63,536790.04,196838.88,532164.4
443,180193.93,550041.28,186886.72,554882.59
444,196826.63,536790.04,196893.62,534424.62
445,165727.01,530631.31,168609.93,519277.51
446,165727.01,530631.31,166971.91,522613.76
447,179513.55,507871.84,175313.71,513341.66
448,164142.21,530990.34,165167.86,538246.22
449,179513.55,507871.84,171213.15,509281.1
450,182084.59,533269.42,183497.53,530880.86
451,165727.01,530631.31,169918.78,525230.51
452,182084.59,533269.42,183796.32,529094.56
453,182097.0,538419.42,187717.68,538014.71
454,185648.81,520386.09,190459.39,516947.37
455,179513.55,507871.84,171862.49,512458.04
456,185658.7,520531.03,175095.66,521827.48
457,182084.59,533269.42,187143.85,531860.93
458,182781.49,546601.21,190854.06,549086.82
459,179513.55,507871.84,172229.76,514897.92
460,164142.21,530990.34,160016.81,516478.69
461,185648.81,520386.09,174869.63,521023.08
462,196826.63,536790.04,193519.65,531926.27
463,182781.49,546601.21,192179.86,554143.29
464,165727.01,530631.31,168269.22,533020.39
465,179513.55,507871.84,171792.7,511762.68
466,180193.93,550041.28,189301.8,557209.47
467,165727.01,530631.31,164823.66,519361.83
468,179513.55,507871.84,174150.72,514017.96
469,165727.01,530631.31,166475.09,518367.08
470,182781.49,546601.21,193792.63,548436.98
471,165727.01,530631.31,167448.65,520719.54
472,182097.0,538419.42,182350.1,538059.27
473,182084.59,533269.42,186229.03,530082.39
474,164142.21,530990.34,158223.0,533026.05
475,185648.81,520386.09,180349.42,518669.71
476,182084.59,533269.42,183322.08,534611.39
477,167766.96,546937.62,171512.85,539892.06
478,185648.81,520386.09,181370.86,516063.37
479,179908.41,533781.95,175848.6,537200.81
480,185658.7,520531.03,182722.78,524814.53
481,185658.7,520531.03,178475.9,523548.2
482,196826.63,536790.04,199856.04,537600.4
483,185648.81,520386.09,188135.21,518474.13
484,182781.49,546601.21,176239.17,543138.12
485,179513.55,507871.84,175248.42,513336.66
486,179908.41,533781.95,180920.27,534880.43
487,179513.55,507871.84,180456.67,510364.77
488,185658.7,520531.03,189149.74,524282.95
489,182084.59,533269.42,185330.83,528518.1
490,165727.01,530631.31,168431.69,526973.42
491,185648.81,520386.09,180723.17,520713.49
492,182084.59,533269.42,181004.41,526397.71
493,196826.63,536790.04,195680.95,534951.3
494,180193.93,550041.28,181706.73,553150.03
495,182781.49,546601.21,184718.31,544638.2
496,167766.96,546937.62,167606.78,541232.82
497,185658.7,520531.03,193093.71,520892.5
498,185648.81,520386.09,180563.33,520059.42
499,182781.49,546601.21,178182.41,544230.18
500,167766.96,546937.62,173735.93,544845.69
